Date;Year;Month;Day;Weekday;Name;Type;Details
31/03/2016;2016;3;31;Thursday;César Chávez Day;State holiday;AZ**, CA**, CO***, MI**, NM**, NV**, TX***, UT**, WA**, WI**
01/04/2016;2016;4;1;Friday;Pascua Florida Day observed;Local observance;Florida
02/04/2016;2016;4;2;Saturday;Pascua Florida Day;Local observance;Florida
06/04/2016;2016;4;6;Wednesday;National Tartan Day;Observance; 
12/04/2016;2016;4;12;Tuesday;National Library Workers' Day;Observance; 
13/04/2016;2016;4;13;Wednesday;Thomas Jefferson's Birthday;Observance; 
15/04/2016;2016;4;15;Friday;Father Damien Day;Local observance;Hawaii
15/04/2016;2016;4;15;Friday;Emancipation Day observed;State holiday;DC
16/04/2016;2016;4;16;Saturday;Emancipation Day;State holiday;DC
18/04/2016;2016;4;18;Monday;Tax Day;Observance; 
18/04/2016;2016;4;18;Monday;Patriot's Day;State holiday;Maine, Massachusetts
18/04/2016;2016;4;18;Monday;Boston Marathon;Sporting event; 
21/04/2016;2016;4;21;Thursday;San Jacinto Day;State holiday;Texas
22/04/2016;2016;4;22;Friday;Oklahoma Day;Local observance;Oklahoma
23/04/2016;2016;4;23;Saturday;Passover (first day);Jewish holiday; 
25/04/2016;2016;4;25;Monday;Confederate Memorial Day;State holiday;Alabama
25/04/2016;2016;4;25;Monday;Confederate Memorial Day;State holiday;Mississippi
25/04/2016;2016;4;25;Monday;State Holiday;State holiday;Georgia
26/04/2016;2016;4;26;Tuesday;Confederate Heroes' Day;Local observance;Florida
27/04/2016;2016;4;27;Wednesday;Administrative Professionals Day;Observance; 
28/04/2016;2016;4;28;Thursday;Take our Daughters and Sons to Work Day;Observance; 
29/04/2016;2016;4;29;Friday;Orthodox Good Friday;Orthodox; 
29/04/2016;2016;4;29;Friday;Arbor Day;State holiday;Nebraska
30/04/2016;2016;4;30;Saturday;Last Day of Passover;Jewish holiday; 
30/04/2016;2016;4;30;Saturday;Orthodox Holy Saturday;Orthodox; 
01/05/2016;2016;5;1;Sunday;Orthodox Easter;Orthodox; 
01/05/2016;2016;5;1;Sunday;Law Day;Observance; 
01/05/2016;2016;5;1;Sunday;Loyalty Day;Observance; 
01/05/2016;2016;5;1;Sunday;Lei Day;Local observance;Hawaii
02/05/2016;2016;5;2;Monday;Orthodox Easter Monday;Orthodox; 
03/05/2016;2016;5;3;Tuesday;Primary Election Day;State holiday;Indiana
04/05/2016;2016;5;4;Wednesday;Yom HaShoah;Jewish commemoration; 
04/05/2016;2016;5;4;Wednesday;Kent State Shootings Remembrance;Local observance;Ohio
04/05/2016;2016;5;4;Wednesday;Rhode Island Independence Day;Local observance;Rhode Island
05/05/2016;2016;5;5;Thursday;Ascension Day;Christian; 
05/05/2016;2016;5;5;Thursday;Isra and Mi'raj;Muslim; 
05/05/2016;2016;5;5;Thursday;Cinco de Mayo;Observance; 
05/05/2016;2016;5;5;Thursday;National Day of Prayer;Observance; 
06/05/2016;2016;5;6;Friday;Kentucky Oaks;Sporting event; 
06/05/2016;2016;5;6;Friday;National Nurses Day;Observance; 
06/05/2016;2016;5;6;Friday;Military Spouse Appreciation Day;Observance; 
07/05/2016;2016;5;7;Saturday;Kentucky Derby;Sporting event; 
07/05/2016;2016;5;7;Saturday;National Explosive Ordnance Disposal (EOD) Day;Observance; 
08/05/2016;2016;5;8;Sunday;Mother's Day;Observance; 
08/05/2016;2016;5;8;Sunday;Truman Day;State holiday;Missouri
08/05/2016;2016;5;8;Sunday;Victory in Europe Day;Observance; 
09/05/2016;2016;5;9;Monday;Truman Day observed;State holiday;Missouri
10/05/2016;2016;5;10;Tuesday;Confederate Memorial Day;State holiday;South Carolina
10/05/2016;2016;5;10;Tuesday;Confederate Memorial Day;Local observance;North Carolina
10/05/2016;2016;5;10;Tuesday;Primary Election Day;State holiday;West Virginia
12/05/2016;2016;5;12;Thursday;Yom Ha'atzmaut;Jewish holiday; 
15/05/2016;2016;5;15;Sunday;Pentecost;Christian; 
15/05/2016;2016;5;15;Sunday;Peace Officers Memorial Day;Observance; 
16/05/2016;2016;5;16;Monday;Whit Monday;Christian; 
20/05/2016;2016;5;20;Friday;National Defense Transportation Day;Observance; 
21/05/2016;2016;5;21;Saturday;Armed Forces Day;Observance; 
21/05/2016;2016;5;21;Saturday;Preakness Stakes;Sporting event; 
22/05/2016;2016;5;22;Sunday;Trinity Sunday;Christian; 
22/05/2016;2016;5;22;Sunday;National Maritime Day;Observance; 
22/05/2016;2016;5;22;Sunday;Harvey Milk Day;Local observance;California
25/05/2016;2016;5;25;Wednesday;Emergency Medical Services for Children Day;Observance; 
25/05/2016;2016;5;25;Wednesday;National Missing Children's Day;Observance; 
26/05/2016;2016;5;26;Thursday;Corpus Christi;Christian; 
26/05/2016;2016;5;26;Thursday;Lag BaOmer;Jewish holiday; 
30/05/2016;2016;5;30;Monday;Memorial Day;Federal Holiday; 
30/05/2016;2016;5;30;Monday;Jefferson Davis' Birthday;Local observance;Mississippi
01/06/2016;2016;6;1;Wednesday;Statehood Day;Local observance;Kentucky, Tennessee
03/06/2016;2016;6;3;Friday;Jefferson Davis' Birthday;Local observance;Florida
06/06/2016;2016;6;6;Monday;Jefferson Davis' Birthday;State holiday;Alabama
06/06/2016;2016;6;6;Monday;D-Day;Observance; 
07/06/2016;2016;6;7;Tuesday;Ramadan Starts;Muslim; 
10/06/2016;2016;6;10;Friday;Kamehameha Day observed;State holiday;Hawaii
11/06/2016;2016;6;11;Saturday;Kamehameha Day;State holiday;Hawaii
11/06/2016;2016;6;11;Saturday;Belmont Stakes;Sporting event; 
12/06/2016;2016;6;12;Sunday;Shavuot;Jewish holiday; 
12/06/2016;2016;6;12;Sunday;Bunker Hill Day;Local observance;Massachusetts
14/06/2016;2016;6;14;Tuesday;Army Birthday;Observance; 
14/06/2016;2016;6;14;Tuesday;Flag Day;Observance; 
19/06/2016;2016;6;19;Sunday;Father's Day;Observance; 
19/06/2016;2016;6;19;Sunday;Juneteenth;Local observance;All except HI, MT, ND, NH, SD, TX
19/06/2016;2016;6;19;Sunday;Emancipation Day;State holiday;Texas
20/06/2016;2016;6;20;Monday;June Solstice;Season; 
20/06/2016;2016;6;20;Monday;West Virginia Day;State holiday;West Virginia
20/06/2016;2016;6;20;Monday;American Eagle Day;Observance; 
02/07/2016;2016;7;2;Saturday;Lailat al-Qadr;Muslim; 
04/07/2016;2016;7;4;Monday;Independence Day;Federal Holiday; 
06/07/2016;2016;7;6;Wednesday;Eid al-Fitr;Muslim; 
13/07/2016;2016;7;13;Wednesday;Nathan Bedford Forrest Day;Local observance;Tennessee
14/07/2016;2016;7;14;Thursday;Bastille Day;Observance; 
24/07/2016;2016;7;24;Sunday;Pioneer Day;State holiday;Utah
24/07/2016;2016;7;24;Sunday;Parents' Day;Observance; 
25/07/2016;2016;7;25;Monday;Pioneer Day observed;State holiday;Utah
27/07/2016;2016;7;27;Wednesday;National Korean War Veterans Armistice Day;Observance; 
01/08/2016;2016;8;1;Monday;Colorado Day;Local observance;Colorado
04/08/2016;2016;8;4;Thursday;Coast Guard Birthday;Observance; 
07/08/2016;2016;8;7;Sunday;Purple Heart Day;Observance; 
08/08/2016;2016;8;8;Monday;Victory Day;State holiday;Rhode Island
14/08/2016;2016;8;14;Sunday;Tisha B'Av;Jewish holiday; 
15/08/2016;2016;8;15;Monday;Assumption of Mary;Christian; 
16/08/2016;2016;8;16;Tuesday;Bennington Battle Day;State holiday;Vermont
17/08/2016;2016;8;17;Wednesday;Raksha Bandhan;Hindu Holiday; 
19/08/2016;2016;8;19;Friday;Hawaii Statehood Day;State holiday;Hawaii
19/08/2016;2016;8;19;Friday;National Aviation Day;Observance; 
21/08/2016;2016;8;21;Sunday;Senior Citizens Day;Observance; 
25/08/2016;2016;8;25;Thursday;Janmashtami;Hindu Holiday; 
26/08/2016;2016;8;26;Friday;Women's Equality Day;Observance; 
27/08/2016;2016;8;27;Saturday;Lyndon Baines Johnson Day;State holiday;Texas
04/09/2016;2016;9;4;Sunday;Ganesh Chaturthi;Hindu Holiday; 
05/09/2016;2016;9;5;Monday;Labor Day;Federal Holiday; 
09/09/2016;2016;9;9;Friday;California Admission Day;Local observance;California
10/09/2016;2016;9;10;Saturday;Carl Garner Federal Lands Cleanup Day;Observance; 
11/09/2016;2016;9;11;Sunday;Patriot Day;Observance; 
11/09/2016;2016;9;11;Sunday;National Grandparents Day;Observance; 
13/09/2016;2016;9;13;Tuesday;Eid al-Adha;Muslim; 
16/09/2016;2016;9;16;Friday;Constitution Day and Citizenship Day observed;Observance; 
16/09/2016;2016;9;16;Friday;National POW/MIA Recognition Day;Observance; 
17/09/2016;2016;9;17;Saturday;Constitution Day and Citizenship Day;Observance; 
18/09/2016;2016;9;18;Sunday;Air Force Birthday;Observance; 
22/09/2016;2016;9;22;Thursday;September Equinox;Season; 
22/09/2016;2016;9;22;Thursday;Emancipation Day;Local observance;Ohio
23/09/2016;2016;9;23;Friday;Native American Day;Local observance;California
25/09/2016;2016;9;25;Sunday;Gold Star Mother's Day;Observance; 
01/10/2016;2016;10;1;Saturday;Navratri;Hindu Holiday; 
03/10/2016;2016;10;3;Monday;Muharram;Muslim; 
03/10/2016;2016;10;3;Monday;Child Health Day;Observance; 
03/10/2016;2016;10;3;Monday;Rosh Hashana;Jewish holiday; 
03/10/2016;2016;10;3;Monday;Rosh Hashana;State holiday;Texas***
04/10/2016;2016;10;4;Tuesday;Feast of St Francis of Assisi;Christian; 
09/10/2016;2016;10;9;Sunday;Leif Erikson Day;Observance; 
09/10/2016;2016;10;9;Sunday;Chicago Marathon;Sporting event; 
10/10/2016;2016;10;10;Monday;Dussehra;Hindu Holiday; 
10/10/2016;2016;10;10;Monday;Columbus Day;Local observance;Florida, Vermont
10/10/2016;2016;10;10;Monday;Columbus Day;Federal Holiday;All except AK, AR, CA, DE, FL, HI, MI, MN, ND, NM, NV, OR, SD, TX, VT, WA, WY
10/10/2016;2016;10;10;Monday;Native Americans' Day;Local observance;South Dakota
10/10/2016;2016;10;10;Monday;Indigenous People's Day;Local observance;AK, CA**, MN**, NM, VT, WA**
12/10/2016;2016;10;12;Wednesday;Yom Kippur;Jewish holiday; 
12/10/2016;2016;10;12;Wednesday;Yom Kippur;State holiday;Texas***
13/10/2016;2016;10;13;Thursday;Navy Birthday;Observance; 
15/10/2016;2016;10;15;Saturday;White Cane Safety Day;Observance; 
15/10/2016;2016;10;15;Saturday;Sweetest Day;Observance;13 states
17/10/2016;2016;10;17;Monday;First Day of Sukkot;Jewish holiday; 
17/10/2016;2016;10;17;Monday;Boss's Day;Observance; 
18/10/2016;2016;10;18;Tuesday;Alaska Day;State holiday;Alaska
23/10/2016;2016;10;23;Sunday;Last Day of Sukkot;Jewish holiday; 
24/10/2016;2016;10;24;Monday;Shmini Atzeret;Jewish holiday; 
25/10/2016;2016;10;25;Tuesday;Simchat Torah;Jewish holiday; 
28/10/2016;2016;10;28;Friday;Nevada Day;State holiday;Nevada
29/10/2016;2016;10;29;Saturday;Diwali/Deepavali;Observance, Hinduism; 
31/10/2016;2016;10;31;Monday;Halloween;Observance; 
01/11/2016;2016;11;1;Tuesday;All Saints' Day;Christian; 
02/11/2016;2016;11;2;Wednesday;All Souls' Day;Christian; 
06/11/2016;2016;11;6;Sunday;Daylight Saving Time ends;Clock change/Daylight Saving Time; 
06/11/2016;2016;11;6;Sunday;New York City Marathon;Sporting event; 
08/11/2016;2016;11;8;Tuesday;Election Day (General Election);Observance; 
08/11/2016;2016;11;8;Tuesday;Election Day;State holiday;DE, HI, IL, IN, MD, MI, MT, NJ, NY, RI, WV
10/11/2016;2016;11;10;Thursday;Marine Corps Birthday;Observance; 
10/11/2016;2016;11;10;Thursday;Return Day;State holiday;Delaware**
11/11/2016;2016;11;11;Friday;Veterans Day;Federal Holiday; 
24/11/2016;2016;11;24;Thursday;Thanksgiving Day;Federal Holiday; 
25/11/2016;2016;11;25;Friday;State Holiday;State holiday;Georgia
25/11/2016;2016;11;25;Friday;Presidents' Day;State holiday;New Mexico
25/11/2016;2016;11;25;Friday;Lincoln's Birthday/Lincoln's Day;State holiday;Indiana
25/11/2016;2016;11;25;Friday;Day After Thanksgiving;State holiday;20 states
25/11/2016;2016;11;25;Friday;Family Day;State holiday;Nevada
25/11/2016;2016;11;25;Friday;Acadian Day;State holiday;Louisiana
25/11/2016;2016;11;25;Friday;Black Friday;Observance; 
25/11/2016;2016;11;25;Friday;American Indian Heritage Day;State holiday;Maryland
27/11/2016;2016;11;27;Sunday;First Sunday of Advent;Christian; 
28/11/2016;2016;11;28;Monday;Cyber Monday;Observance; 
01/12/2016;2016;12;1;Thursday;Rosa Parks Day;Local observance;Ohio, Oregon
06/12/2016;2016;12;6;Tuesday;St Nicholas Day;Observance; 
07/12/2016;2016;12;7;Wednesday;Pearl Harbor Remembrance Day;Observance; 
08/12/2016;2016;12;8;Thursday;Feast of the Immaculate Conception;Christian; 
12/12/2016;2016;12;12;Monday;The Prophet's Birthday;Muslim; 
12/12/2016;2016;12;12;Monday;Feast of Our Lady of Guadalupe;Christian; 
13/12/2016;2016;12;13;Tuesday;National Guard Birthday;Observance; 
15/12/2016;2016;12;15;Thursday;Bill of Rights Day;Observance; 
17/12/2016;2016;12;17;Saturday;Pan American Aviation Day;Observance; 
17/12/2016;2016;12;17;Saturday;Wright Brothers Day;Observance; 
21/12/2016;2016;12;21;Wednesday;December Solstice;Season; 
23/12/2016;2016;12;23;Friday;Christmas Eve observed;State holiday;KS**, KY, MI, NC, ND, OK, SC, TX, VA**, WI
23/12/2016;2016;12;23;Friday;Washington's Birthday;State holiday;Indiana
24/12/2016;2016;12;24;Saturday;Christmas Eve;State holiday;KS**, KY, MI, NC, ND, OK, SC, TX, VA**, WI
24/12/2016;2016;12;24;Saturday;Christmas Eve;Observance, Christian; 
25/12/2016;2016;12;25;Sunday;Chanukah/Hanukkah (first day);Jewish holiday; 
25/12/2016;2016;12;25;Sunday;Christmas Day;Federal Holiday; 
26/12/2016;2016;12;26;Monday;Kwanzaa (first day);Observance; 
26/12/2016;2016;12;26;Monday;Christmas Day observed;Federal Holiday; 
26/12/2016;2016;12;26;Monday;Day After Christmas Day;State holiday;KS, NC, SC, TX
27/12/2016;2016;12;27;Tuesday;Washington's Birthday;State holiday;Georgia
30/12/2016;2016;12;30;Friday;New Year's Eve observed;State holiday;LA, MI, WI
31/12/2016;2016;12;31;Saturday;New Year's Eve;State holiday;LA, MI, WI
31/12/2016;2016;12;31;Saturday;New Year's Eve;Observance; 
