Date;Year;Month;Day;Weekday;Holiday_name;Type;Details
2013-07-14;2013;7;14;Sunday;Bastille Day;Observance; 
2013-07-16;2013;7;16;Tuesday;Tisha B'Av;Jewish holiday; 
2013-07-24;2013;7;24;Wednesday;Pioneer Day;State holiday;Utah
2013-07-27;2013;7;27;Saturday;National Korean War Veterans Armistice Day;Observance; 
2013-07-28;2013;7;28;Sunday;Parents' Day;Observance; 
2013-08-01;2013;8;1;Thursday;Colorado Day;Local observance;Colorado
2013-08-03;2013;8;3;Saturday;Lailat al-Qadr;Muslim; 
2013-08-04;2013;8;4;Sunday;Coast Guard Birthday;Observance; 
2013-08-07;2013;8;7;Wednesday;Purple Heart Day;Observance; 
2013-08-08;2013;8;8;Thursday;Eid al-Fitr;Muslim; 
2013-08-12;2013;8;12;Monday;Victory Day;State holiday;Rhode Island
2013-08-15;2013;8;15;Thursday;Assumption of Mary;Christian; 
2013-08-16;2013;8;16;Friday;Hawaii Statehood Day;State holiday;Hawaii
2013-08-16;2013;8;16;Friday;Bennington Battle Day;State holiday;Vermont
2013-08-19;2013;8;19;Monday;National Aviation Day;Observance; 
2013-08-20;2013;8;20;Tuesday;Raksha Bandhan;Hindu Holiday; 
2013-08-21;2013;8;21;Wednesday;Senior Citizens Day;Observance; 
2013-08-26;2013;8;26;Monday;Women's Equality Day;Observance; 
2013-08-27;2013;8;27;Tuesday;Lyndon Baines Johnson Day;State holiday;Texas
2013-08-28;2013;8;28;Wednesday;Janmashtami;Hindu Holiday; 
2013-09-02;2013;9;2;Monday;Labor Day;Federal Holiday; 
2013-09-05;2013;9;5;Thursday;Rosh Hashana;Jewish holiday; 
2013-09-05;2013;9;5;Thursday;Rosh Hashana;State holiday;Texas***
2013-09-07;2013;9;7;Saturday;Carl Garner Federal Lands Cleanup Day;Observance; 
2013-09-08;2013;9;8;Sunday;Ganesh Chaturthi;Hindu Holiday; 
2013-09-08;2013;9;8;Sunday;National Grandparents Day;Observance; 
2013-09-09;2013;9;9;Monday;California Admission Day;Local observance;California
2013-09-11;2013;9;11;Wednesday;Patriot Day;Observance; 
2013-09-14;2013;9;14;Saturday;Yom Kippur;State holiday;Texas***
2013-09-14;2013;9;14;Saturday;Yom Kippur;Jewish holiday; 
2013-09-17;2013;9;17;Tuesday;Constitution Day and Citizenship Day;Observance; 
2013-09-18;2013;9;18;Wednesday;Air Force Birthday;Observance; 
2013-09-19;2013;9;19;Thursday;First Day of Sukkot;Jewish holiday; 
2013-09-20;2013;9;20;Friday;National POW/MIA Recognition Day;Observance; 
2013-09-22;2013;9;22;Sunday;September Equinox;Season; 
2013-09-22;2013;9;22;Sunday;Emancipation Day;Local observance;Ohio
2013-09-25;2013;9;25;Wednesday;Last Day of Sukkot;Jewish holiday; 
2013-09-26;2013;9;26;Thursday;Shmini Atzeret;Jewish holiday; 
2013-09-27;2013;9;27;Friday;Simchat Torah;Jewish holiday; 
2013-09-27;2013;9;27;Friday;Native American Day;Local observance;California
2013-09-29;2013;9;29;Sunday;Gold Star Mother's Day;Observance; 
2013-10-04;2013;10;4;Friday;Feast of St Francis of Assisi;Christian; 
2013-10-05;2013;10;5;Saturday;Navratri;Hindu Holiday; 
2013-10-07;2013;10;7;Monday;Child Health Day;Observance; 
2013-10-09;2013;10;9;Wednesday;Leif Erikson Day;Observance; 
2013-10-13;2013;10;13;Sunday;Dussehra;Hindu Holiday; 
2013-10-13;2013;10;13;Sunday;Navy Birthday;Observance; 
2013-10-13;2013;10;13;Sunday;Chicago Marathon;Sporting event; 
2013-10-14;2013;10;14;Monday;Columbus Day;Federal Holiday;All except AK, AR, CA, DE, FL, HI, MI, NV, OR, SD, TX, WA
2013-10-14;2013;10;14;Monday;Native Americans' Day;Local observance;South Dakota
2013-10-14;2013;10;14;Monday;Indigenous People's Day;Local observance;California*
2013-10-15;2013;10;15;Tuesday;Eid al-Adha;Muslim; 
2013-10-15;2013;10;15;Tuesday;White Cane Safety Day;Observance; 
2013-10-16;2013;10;16;Wednesday;Boss's Day;Observance; 
2013-10-18;2013;10;18;Friday;Alaska Day;State holiday;Alaska
2013-10-19;2013;10;19;Saturday;Sweetest Day;Observance;13 states
2013-10-25;2013;10;25;Friday;Nevada Day;State holiday;Nevada
2013-10-31;2013;10;31;Thursday;Halloween;Observance; 
2013-11-01;2013;11;1;Friday;All Saints' Day;Christian; 
2013-11-02;2013;11;2;Saturday;All Souls' Day;Christian; 
2013-11-03;2013;11;3;Sunday;Daylight Saving Time ends;Clock change/Daylight Saving Time; 
2013-11-03;2013;11;3;Sunday;Diwali/Deepavali;Observance, Hinduism; 
2013-11-03;2013;11;3;Sunday;New York City Marathon;Sporting event; 
2013-11-05;2013;11;5;Tuesday;Muharram;Muslim; 
2013-11-05;2013;11;5;Tuesday;Election Day;Observance; 
2013-11-10;2013;11;10;Sunday;Marine Corps Birthday;Observance; 
2013-11-11;2013;11;11;Monday;Veterans Day;Federal Holiday; 
2013-11-28;2013;11;28;Thursday;Chanukah/Hanukkah (first day);Jewish holiday; 
2013-11-28;2013;11;28;Thursday;Thanksgiving Day;Federal Holiday; 
2013-11-29;2013;11;29;Friday;Robert E. Lee's Birthday;State holiday;Georgia
2013-11-29;2013;11;29;Friday;Presidents' Day;State holiday;New Mexico
2013-11-29;2013;11;29;Friday;Lincoln's Birthday/Lincoln's Day;State holiday;Indiana
2013-11-29;2013;11;29;Friday;Day After Thanksgiving;State holiday;20 states
2013-11-29;2013;11;29;Friday;Family Day;State holiday;Nevada
2013-11-29;2013;11;29;Friday;Acadian Day;State holiday;Louisiana
2013-11-29;2013;11;29;Friday;Black Friday;Observance; 
2013-11-29;2013;11;29;Friday;American Indian Heritage Day;State holiday;Maryland
2013-12-01;2013;12;1;Sunday;First Sunday of Advent;Christian; 
2013-12-01;2013;12;1;Sunday;Rosa Parks Day;Local observance;Ohio
2013-12-02;2013;12;2;Monday;Cyber Monday;Observance; 
2013-12-05;2013;12;5;Thursday;Last Day of Chanukah;Jewish holiday; 
2013-12-06;2013;12;6;Friday;St Nicholas Day;Observance; 
2013-12-07;2013;12;7;Saturday;Pearl Harbor Remembrance Day;Observance; 
2013-12-08;2013;12;8;Sunday;Feast of the Immaculate Conception;Christian; 
2013-12-12;2013;12;12;Thursday;Feast of Our Lady of Guadalupe;Christian; 
2013-12-13;2013;12;13;Friday;National Guard Birthday;Observance; 
2013-12-15;2013;12;15;Sunday;Bill of Rights Day;Observance; 
2013-12-17;2013;12;17;Tuesday;Pan American Aviation Day;Observance; 
2013-12-17;2013;12;17;Tuesday;Wright Brothers Day;Observance; 
2013-12-21;2013;12;21;Saturday;December Solstice;Season; 
2013-12-24;2013;12;24;Tuesday;Christmas Eve;Observance, Christian; 
2013-12-24;2013;12;24;Tuesday;Christmas Eve;State holiday;KS*, KY, MI, NC, OK, SC, TX, WI
2013-12-24;2013;12;24;Tuesday;Washington's Birthday;State holiday;Georgia, Indiana
2013-12-25;2013;12;25;Wednesday;Christmas Day;Federal Holiday; 
2013-12-26;2013;12;26;Thursday;Kwanzaa (first day);Observance; 
2013-12-26;2013;12;26;Thursday;Day After Christmas Day;State holiday;KS, NC, SC, TX
2013-12-31;2013;12;31;Tuesday;New Year's Eve;State holiday;KY, MI, WI
2013-12-31;2013;12;31;Tuesday;New Year's Eve;Observance; 
