Date,Hour,DA_DEMD,DEMAND,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt,SYSLoad,RegCP
2006-01-02,21,16237,17020,83.89,82.9,0.0,0.99,80.73,80.0,-0.13,0.86,34,31,17320,24.0
2006-01-02,22,15069,15890,75.85,74.96,0.0,0.89,74.85,74.18,0.0,0.67,33,31,16140,44.38
2006-01-02,23,13610,14364,73.41,72.56,0.0,0.85,57.44,56.98,0.0,0.46,33,31,14591,70.82
2006-01-02,24,12427,13022,72.82,71.99,0.0,0.83,48.46,47.99,0.0,0.47,33,30,13224,74.0
2006-01-03,1,12051,12117,65.42,64.7,0.0,0.72,27.19,26.91,0.0,0.28,33,30,12307,74.0
2006-01-03,2,12047,11683,59.12,58.46,0.0,0.66,26.13,25.81,0.0,0.32,33,30,11900,66.51
2006-01-03,3,11876,11505,58.91,58.26,0.0,0.65,26.03,25.71,0.0,0.32,32,31,11713,31.71
2006-01-03,4,11863,11516,51.74,51.16,0.0,0.58,28.52,28.16,0.0,0.36,32,31,11712,25.0
2006-01-03,5,12068,11870,58.94,58.28,0.0,0.66,33.39,32.93,0.0,0.46,32,30,12060,25.0
2006-01-03,6,12688,12986,65.23,64.51,0.0,0.72,41.66,41.02,0.0,0.64,33,30,13204,61.72
2006-01-03,7,14660,14897,77.52,76.65,0.0,0.87,75.61,74.54,-0.03,1.1,33,30,15149,74.0
2006-01-03,8,15985,16241,79.49,78.59,0.0,0.9,77.6,76.58,-0.04,1.06,33,30,16502,59.77
2006-01-03,9,16797,16801,85.28,84.31,0.0,0.97,77.46,76.54,-0.08,1.0,33,30,17074,31.92
2006-01-03,10,17163,17306,86.11,85.13,0.0,0.98,88.54,87.59,-0.15,1.1,33,31,17571,31.01
2006-01-03,11,17374,17716,87.41,86.42,0.0,0.99,98.24,96.89,0.0,1.35,33,29,18016,20.0
2006-01-03,12,17430,17902,85.28,84.31,0.0,0.97,87.56,86.2,0.0,1.36,33,30,18242,20.0
2006-01-03,13,17104,17939,84.42,83.47,0.0,0.95,79.7,78.45,0.0,1.25,33,29,18269,26.13
2006-01-03,14,16925,17868,82.66,81.72,0.0,0.94,89.88,88.44,0.0,1.44,33,28,18196,40.22
2006-01-03,15,16773,17705,81.01,80.09,0.0,0.92,79.16,77.99,0.0,1.17,33,28,18006,56.67
2006-01-03,16,17032,17769,80.97,80.05,0.0,0.92,78.64,77.4,0.0,1.24,32,28,18059,56.67
2006-01-03,17,18543,18799,97.62,97.28,-0.79,1.13,128.08,126.22,0.0,1.86,32,28,19104,52.97
2006-01-03,18,19046,19920,136.65,135.84,-0.76,1.57,136.18,145.82,-11.52,1.88,30,27,20258,63.82
2006-01-03,19,18988,19673,114.22,114.97,-2.07,1.32,88.16,99.98,-13.39,1.57,30,25,20017,38.05
2006-01-03,20,18753,19108,95.28,94.21,0.0,1.07,79.28,79.04,-0.96,1.2,30,23,19437,47.22
2006-01-03,21,17800,18276,83.52,82.58,0.0,0.94,78.24,77.15,0.0,1.09,28,21,18572,55.0
2006-01-03,22,16613,16982,79.49,78.61,0.0,0.88,75.83,74.84,0.0,0.99,28,20,17223,53.31
2006-01-03,23,14676,15314,77.53,76.67,0.0,0.86,53.59,52.9,0.0,0.69,27,20,15502,55.49
2006-01-03,24,13148,13894,77.95,77.1,0.0,0.85,71.22,70.34,0.0,0.88,26,19,14017,69.24
2006-01-04,1,11446,13003,69.79,69.04,0.0,0.75,78.58,77.45,0.0,1.13,26,18,13113,74.0
2006-01-04,2,11433,12516,59.19,58.54,0.0,0.65,78.7,77.51,0.0,1.19,25,17,12628,56.48
2006-01-04,3,11420,12300,61.25,60.58,0.0,0.67,79.64,78.43,0.0,1.21,24,17,12419,52.97
2006-01-04,4,11355,12308,55.84,55.23,0.0,0.61,78.03,76.85,0.0,1.18,23,16,12414,54.49
2006-01-04,5,11569,12659,64.17,63.47,0.0,0.7,81.61,80.28,0.0,1.33,23,16,12787,53.31
2006-01-04,6,11804,13860,68.82,68.0,0.0,0.82,103.97,102.2,0.0,1.77,21,15,14032,92.12
2006-01-04,7,14796,16103,86.04,85.0,0.0,1.04,122.32,119.8,0.0,2.52,22,15,16328,66.29
2006-01-04,8,16003,17373,85.27,84.29,0.0,0.98,140.09,137.81,0.0,2.28,21,14,17620,66.58
2006-01-04,9,16766,17542,87.25,86.25,0.01,0.99,142.89,140.53,0.0,2.36,21,14,17790,57.58
2006-01-04,10,16832,17544,86.75,85.47,0.3,0.98,117.03,115.07,0.0,1.96,23,15,17806,25.85
2006-01-04,11,16700,17544,86.55,85.33,0.24,0.98,88.26,86.7,0.0,1.56,25,16,17801,20.0
2006-01-04,12,16319,17462,84.77,83.81,0.0,0.96,83.28,81.77,0.0,1.51,27,19,17730,20.0
2006-01-04,13,16364,17237,82.84,81.91,0.0,0.93,83.58,82.1,0.0,1.48,29,19,17490,32.91
2006-01-04,14,15854,17141,80.1,79.19,0.0,0.91,81.98,80.53,0.0,1.45,29,20,17386,51.0
2006-01-04,15,15726,17067,79.6,78.7,0.0,0.9,82.57,81.04,0.0,1.53,29,21,17310,47.29
2006-01-04,16,15987,17310,80.1,79.18,0.0,0.92,76.67,75.2,0.0,1.47,30,21,17563,54.49
2006-01-04,17,17997,18476,102.5,100.48,0.84,1.18,81.37,77.9,1.94,1.53,29,22,18774,35.02
2006-01-04,18,18323,19569,134.17,130.52,2.12,1.53,122.17,115.33,4.75,2.09,29,22,19914,24.17
2006-01-04,19,18387,19440,116.21,114.88,0.0,1.33,83.83,82.06,0.29,1.48,29,22,19765,24.0
2006-01-04,20,17683,18947,95.63,92.34,2.22,1.07,83.54,81.69,0.45,1.4,28,23,19237,24.83
2006-01-04,21,17055,18179,86.52,85.28,0.26,0.98,85.62,83.44,0.54,1.64,28,24,18486,50.45
2006-01-04,22,15668,16975,82.5,81.58,0.0,0.92,90.13,88.74,-0.28,1.67,29,24,17259,52.97
2006-01-04,23,13346,15331,76.61,75.75,0.0,0.86,94.53,92.95,-0.03,1.61,29,24,15510,67.14
2006-01-04,24,12368,13826,75.26,74.45,0.0,0.81,44.79,44.13,0.0,0.66,29,24,13965,70.0
2006-01-05,1,12029,12838,65.72,65.01,0.0,0.71,47.84,47.13,0.0,0.71,29,25,12977,70.0
2006-01-05,2,11854,12273,67.09,66.36,0.0,0.73,57.94,56.95,0.0,0.99,29,25,12413,70.0
2006-01-05,3,11575,12025,66.65,65.93,0.0,0.72,72.46,71.17,0.0,1.29,28,26,12175,57.51
2006-01-05,4,11508,11993,65.22,64.51,0.0,0.71,73.12,71.82,0.0,1.3,28,26,12141,55.0
2006-01-05,5,11625,12305,66.82,66.09,0.0,0.73,71.62,70.28,0.0,1.34,28,26,12462,55.0
2006-01-05,6,12605,13404,65.22,64.51,0.0,0.71,33.09,32.44,0.0,0.65,28,27,13589,67.49
2006-01-05,7,15017,15602,87.0,86.88,-0.85,0.97,61.99,60.88,0.0,1.11,29,27,15830,70.0
2006-01-05,8,16083,17073,85.27,85.54,-1.26,0.99,86.78,85.09,0.0,1.69,30,28,17373,70.0
2006-01-05,9,16567,17330,85.04,85.17,-1.12,0.99,77.35,75.95,0.0,1.4,30,29,17643,57.24
2006-01-05,10,16720,17498,87.68,87.55,-0.89,1.02,81.87,80.39,0.0,1.48,30,29,17818,25.53
2006-01-05,11,16713,17671,87.29,87.29,-1.02,1.02,82.02,80.44,0.12,1.46,32,30,18012,20.0
2006-01-05,12,16578,17675,85.72,86.05,-1.33,1.0,84.69,82.91,0.25,1.53,32,31,18016,20.0
2006-01-05,13,16103,17465,85.09,84.8,-0.7,0.99,87.64,85.88,0.08,1.68,33,32,17792,50.82
2006-01-05,14,15928,17246,82.92,82.66,-0.7,0.96,80.83,79.28,0.0,1.55,35,33,17539,55.0
2006-01-05,15,15707,16969,79.66,79.8,-1.08,0.94,75.94,74.53,0.0,1.41,36,34,17243,55.0
2006-01-05,16,16157,16950,82.97,82.97,-0.97,0.97,73.25,71.95,0.0,1.3,36,33,17265,67.5
2006-01-05,17,17856,17938,103.23,104.85,-2.87,1.25,75.36,73.37,0.61,1.38,37,33,18227,70.0
2006-01-05,18,18374,19179,129.0,127.95,-0.46,1.51,93.43,93.06,-1.39,1.76,36,33,19529,55.82
2006-01-05,19,18219,19094,112.5,113.46,-2.29,1.33,85.73,87.37,-3.24,1.6,35,32,19418,52.97
2006-01-05,20,17626,18631,89.37,90.04,-1.72,1.05,84.93,84.33,-0.88,1.48,34,32,18922,54.66
2006-01-05,21,16829,17854,86.63,85.73,-0.09,0.99,72.59,71.12,0.16,1.31,34,32,18147,54.48
2006-01-05,22,15580,16638,82.88,81.97,-0.04,0.95,38.94,38.29,0.0,0.65,35,32,16886,64.25
2006-01-05,23,13408,15009,76.25,75.39,0.0,0.86,70.84,69.73,0.0,1.11,35,32,15212,49.15
2006-01-05,24,12127,13535,80.0,79.12,0.0,0.88,65.98,65.11,0.0,0.87,34,32,13687,53.65
2006-01-06,1,11756,12534,73.47,72.62,0.0,0.85,42.83,42.3,0.0,0.53,33,31,12677,54.66
2006-01-06,2,11403,12021,71.36,70.54,0.0,0.82,65.3,64.45,0.0,0.85,34,32,12133,53.48
2006-01-06,3,11326,11776,71.12,70.3,0.0,0.82,41.62,41.01,0.0,0.61,34,31,11898,52.97
2006-01-06,4,11515,11741,70.35,69.53,0.0,0.82,63.38,62.37,0.0,1.01,34,31,11870,52.97
2006-01-06,5,11685,12026,70.91,70.08,0.0,0.83,56.2,55.25,0.0,0.95,34,31,12161,52.97
2006-01-06,6,12076,13127,70.91,70.08,0.0,0.83,77.56,76.19,0.0,1.37,34,30,13310,54.66
2006-01-06,7,14407,15298,82.13,81.25,-0.07,0.95,90.0,88.4,0.0,1.6,34,29,15535,92.49
2006-01-06,8,15773,16696,80.3,81.01,-1.7,0.99,87.35,86.0,0.0,1.35,34,28,16927,62.51
2006-01-06,9,16378,16932,83.09,82.36,-0.27,1.0,78.21,77.01,0.0,1.2,33,28,17176,55.0
2006-01-06,10,16342,17117,83.77,82.66,0.11,1.0,80.02,78.64,0.0,1.38,34,28,17370,53.31
2006-01-06,11,16397,17252,84.79,83.39,0.39,1.01,79.36,78.01,0.0,1.35,34,28,17491,54.66
2006-01-06,12,16396,17246,83.76,82.66,0.1,1.0,78.57,77.25,0.0,1.32,34,28,17490,55.0
2006-01-06,13,16120,17052,81.76,80.56,0.22,0.98,79.59,78.19,0.0,1.4,35,28,17304,55.0
2006-01-06,14,15775,16995,80.3,79.3,0.04,0.96,79.95,78.56,0.0,1.39,34,27,17231,54.83
2006-01-06,15,15400,16901,77.29,76.45,-0.09,0.93,78.98,77.57,0.0,1.41,34,27,17137,55.0
2006-01-06,16,15978,17028,79.68,78.72,0.0,0.96,77.03,75.84,0.0,1.19,33,27,17242,55.0
2006-01-06,17,18106,17965,99.05,98.62,-0.79,1.22,86.59,85.06,0.0,1.53,33,26,18205,64.99
2006-01-06,18,18418,18821,118.48,117.31,-0.39,1.56,90.14,89.31,-0.11,0.94,32,24,19117,57.52
2006-01-06,19,18110,18553,95.11,94.72,-0.86,1.25,83.89,83.06,-0.15,0.98,31,24,18842,55.0
2006-01-06,20,17508,17961,85.68,85.35,-0.71,1.04,82.99,82.15,-0.08,0.92,31,23,18243,63.4
2006-01-06,21,16315,17314,83.4,81.91,0.49,1.0,79.89,78.92,0.0,0.97,30,21,17552,58.76
2006-01-06,22,15284,16443,79.7,79.25,-0.5,0.95,78.55,77.67,0.0,0.88,29,21,16662,55.0
2006-01-06,23,13541,15220,77.28,76.37,0.0,0.91,80.57,79.56,0.0,1.01,28,20,15427,55.0
2006-01-06,24,12729,13940,78.46,77.57,0.0,0.89,80.64,79.5,0.0,1.14,27,19,14128,92.49
2006-01-07,1,11224,12977,76.35,75.57,0.0,0.78,81.09,80.19,0.0,0.9,26,18,13149,97.25
2006-01-07,2,10794,12439,73.68,72.92,0.0,0.76,79.82,79.17,0.0,0.65,24,16,12588,96.69
2006-01-07,3,10593,12191,73.0,72.25,0.0,0.75,79.43,78.78,0.0,0.65,23,15,12342,96.69
2006-01-07,4,10804,12118,71.65,70.91,0.0,0.74,75.12,74.49,0.0,0.63,23,14,12256,61.96
2006-01-07,5,10942,12244,70.96,70.23,0.0,0.73,79.23,78.41,0.0,0.82,22,13,12387,86.21
2006-01-07,6,11488,12707,70.96,70.23,0.0,0.73,86.89,85.89,0.0,1.0,21,12,12872,96.69
2006-01-07,7,11798,13551,78.17,77.37,0.0,0.8,94.0,93.05,0.0,0.95,19,11,13715,99.45
2006-01-07,8,13243,14438,74.08,73.33,0.0,0.75,80.03,79.33,0.0,0.7,19,11,14631,100.0
2006-01-07,9,14735,15409,85.23,84.38,0.0,0.85,94.66,94.06,0.0,0.6,19,10,15626,78.36
2006-01-07,10,15541,16043,85.99,85.14,0.0,0.85,86.77,86.26,0.0,0.51,21,10,16290,58.19
2006-01-07,11,15638,16287,89.76,88.84,0.0,0.92,78.63,78.11,0.0,0.52,23,11,16544,28.79
2006-01-07,12,15345,16179,83.51,82.68,0.0,0.83,82.69,82.16,0.0,0.53,25,11,16437,25.46
2006-01-07,13,14999,15874,81.97,81.15,0.0,0.82,85.43,84.87,0.0,0.56,27,11,16106,54.67
2006-01-07,14,14550,15517,79.96,79.16,0.0,0.8,77.01,76.49,0.0,0.52,28,11,15763,53.34
2006-01-07,15,14499,15268,75.89,75.13,0.0,0.76,70.91,70.36,0.0,0.55,29,11,15491,37.2
2006-01-07,16,14827,15340,78.63,77.84,0.0,0.79,70.04,69.55,0.0,0.49,29,11,15561,49.98
2006-01-07,17,16472,16450,95.1,94.15,0.0,0.95,96.71,96.08,0.0,0.63,28,10,16713,65.4
2006-01-07,18,17451,17899,111.95,111.76,-0.93,1.12,121.15,120.58,0.0,0.57,27,10,18205,60.46
2006-01-07,19,17084,17836,95.39,94.45,0.0,0.94,113.16,112.45,0.0,0.71,26,11,18111,42.0
2006-01-07,20,16381,17381,90.77,89.88,0.0,0.89,94.64,94.11,0.0,0.53,24,12,17665,49.74
2006-01-07,21,15809,16802,82.28,81.47,0.0,0.81,76.97,76.52,0.0,0.45,25,12,17048,34.6
2006-01-07,22,14799,16052,82.28,81.47,0.0,0.81,73.72,73.28,0.0,0.44,25,12,16279,49.98
2006-01-07,23,13555,15017,76.35,75.59,0.0,0.76,71.79,71.25,0.0,0.54,25,13,15207,64.99
2006-01-07,24,12505,13947,74.63,73.89,0.0,0.74,72.28,71.55,0.0,0.73,23,13,14109,70.0
2006-01-08,1,11803,12970,74.69,73.85,0.0,0.84,76.22,75.43,0.0,0.79,22,13,13141,70.0
2006-01-08,2,11676,12378,70.95,70.14,0.0,0.81,75.37,74.56,0.0,0.81,23,13,12538,60.0
2006-01-08,3,11882,12053,68.3,67.52,0.0,0.78,77.68,76.58,0.0,1.1,23,14,12226,55.0
2006-01-08,4,11881,11918,68.3,67.52,0.0,0.78,73.32,72.31,0.0,1.01,23,14,12100,30.01
2006-01-08,5,11885,11924,68.3,67.51,0.0,0.79,74.44,73.42,0.0,1.02,22,15,12110,39.65
2006-01-08,6,12107,12142,68.5,67.62,0.09,0.79,69.92,68.94,0.0,0.98,24,16,12327,95.49
2006-01-08,7,12316,12645,69.44,68.58,0.05,0.81,31.46,31.0,0.0,0.46,24,18,12853,74.26
2006-01-08,8,12735,13332,69.32,68.52,0.0,0.8,33.55,33.2,0.0,0.35,25,19,13549,70.0
2006-01-08,9,13178,14239,79.04,78.15,0.0,0.89,76.31,75.72,0.0,0.59,25,21,14471,70.0
2006-01-08,10,14200,15083,81.98,81.06,0.0,0.92,67.42,66.98,0.0,0.44,26,22,15314,70.0
2006-01-08,11,14363,15499,82.18,81.26,0.0,0.92,62.88,62.47,0.0,0.41,28,24,15736,33.38
2006-01-08,12,14539,15728,82.18,81.26,0.0,0.92,71.43,70.91,0.0,0.52,29,25,15951,23.08
2006-01-08,13,14385,15684,79.98,79.08,0.0,0.9,73.37,72.79,0.0,0.58,31,25,15897,20.0
2006-01-08,14,14021,15397,76.39,75.53,0.0,0.86,68.02,67.52,0.0,0.5,33,25,15605,24.17
2006-01-08,15,14093,15082,74.19,73.35,0.0,0.84,37.26,36.98,0.0,0.28,34,26,15273,55.95
2006-01-08,16,14345,15117,77.33,76.45,0.0,0.88,46.77,46.4,0.0,0.37,34,26,15308,74.26
2006-01-08,17,15725,16357,91.04,90.11,-0.12,1.05,93.13,92.55,0.0,0.58,34,26,16605,70.0
2006-01-08,18,16397,17866,109.83,110.09,-1.5,1.24,104.55,104.03,0.0,0.52,32,25,18135,59.17
2006-01-08,19,16235,17894,105.0,103.83,0.0,1.17,93.34,92.74,0.0,0.6,31,24,18142,57.0
2006-01-08,20,16100,17490,100.48,99.37,0.0,1.11,87.85,87.42,0.0,0.43,28,24,17747,54.92
2006-01-08,21,15655,16842,89.69,88.69,0.0,1.0,89.34,88.79,0.0,0.55,28,23,17089,55.0
2006-01-08,22,14484,15684,81.98,81.07,0.0,0.91,75.55,75.05,0.0,0.5,28,24,15911,55.0
2006-01-08,23,12756,14368,74.89,74.05,0.0,0.84,69.8,69.24,0.0,0.56,29,24,14543,70.82
2006-01-08,24,11952,13145,72.0,71.18,0.0,0.82,51.5,51.0,0.0,0.5,28,24,13289,93.69
2006-01-09,1,11368,12303,71.5,70.69,0.0,0.81,38.62,38.2,0.0,0.42,28,24,12449,69.01
2006-01-09,2,11509,11895,65.43,64.69,0.0,0.74,82.63,81.62,0.0,1.01,28,24,12023,69.01
2006-01-09,3,11313,11731,64.46,63.73,0.0,0.73,74.17,73.31,0.0,0.86,28,25,11863,57.34
2006-01-09,4,11310,11753,59.86,59.18,0.0,0.68,69.78,68.98,0.0,0.8,28,25,11885,25.84
2006-01-09,5,11478,12085,65.2,64.45,0.0,0.75,84.38,83.29,0.0,1.09,29,27,12236,24.06
2006-01-09,6,11860,13286,71.33,70.46,0.0,0.87,126.28,124.6,0.0,1.68,30,27,13445,69.01
2006-01-09,7,13897,15563,91.71,90.61,0.0,1.1,151.02,148.41,0.0,2.61,31,27,15772,69.01
2006-01-09,8,15573,17019,85.73,84.35,0.38,1.0,89.52,87.95,0.0,1.57,31,27,17274,69.01
2006-01-09,9,15951,17211,87.26,85.65,0.59,1.02,82.68,81.28,0.0,1.4,31,28,17459,58.51
2006-01-09,10,16057,17244,87.82,85.81,0.98,1.03,84.81,83.39,0.0,1.42,32,29,17489,55.0
2006-01-09,11,16108,17277,84.75,83.15,0.59,1.01,80.24,78.96,0.0,1.28,34,31,17518,52.78
2006-01-09,12,16090,17172,90.0,87.66,1.27,1.07,82.58,81.26,0.0,1.32,36,32,17412,26.43
2006-01-09,13,15747,16935,84.22,82.54,0.68,1.0,79.94,78.65,0.0,1.29,38,32,17175,20.0
2006-01-09,14,15629,16841,82.5,80.88,0.63,0.99,95.69,94.56,0.0,1.13,40,32,17034,37.03
2006-01-09,15,15610,16600,82.38,80.76,0.63,0.99,81.15,80.21,0.0,0.94,40,32,16799,55.0
2006-01-09,16,15711,16569,83.5,81.97,0.54,0.99,80.89,79.92,0.0,0.97,42,33,16762,55.0
2006-01-09,17,17019,17503,96.51,93.43,1.95,1.13,109.33,108.14,0.0,1.19,43,33,17729,55.0
2006-01-09,18,17941,18894,112.78,110.18,1.31,1.29,172.47,171.78,-1.06,1.75,41,33,19152,67.86
2006-01-09,19,18111,18722,109.38,105.9,2.24,1.24,125.09,123.51,0.0,1.58,41,33,18995,55.36
2006-01-09,20,17625,18205,100.86,98.15,1.57,1.14,146.32,144.33,0.0,1.99,43,33,18457,65.92
2006-01-09,21,16655,17384,85.67,84.23,0.45,0.99,80.01,78.92,0.0,1.09,41,32,17616,56.87
2006-01-09,22,15337,16175,82.87,81.45,0.47,0.95,71.01,70.09,0.0,0.92,41,31,16357,53.88
2006-01-09,23,13192,14526,76.32,75.42,0.0,0.9,67.39,66.47,0.0,0.92,40,30,14688,64.32
2006-01-09,24,11953,13088,72.17,71.36,0.0,0.81,49.88,49.12,0.0,0.76,39,29,13207,64.99
2006-01-10,1,12444,12172,60.61,59.91,0.0,0.7,60.68,59.59,0.0,1.09,37,28,12295,58.76
2006-01-10,2,12361,11682,50.97,50.38,0.0,0.59,42.63,41.77,0.0,0.86,36,27,11825,50.74
2006-01-10,3,12361,11492,57.2,56.53,0.0,0.67,57.44,56.23,0.0,1.21,36,28,11639,62.45
2006-01-10,4,12328,11509,50.97,50.37,0.0,0.6,60.08,58.83,0.0,1.25,35,27,11656,70.0
2006-01-10,5,12398,11853,60.07,59.37,0.0,0.7,63.01,61.66,0.0,1.35,35,26,12009,70.0
2006-01-10,6,12955,13079,62.26,61.54,0.0,0.72,67.27,65.89,0.0,1.38,35,26,13248,73.0
2006-01-10,7,14440,15418,75.75,74.88,0.0,0.87,81.02,79.62,0.0,1.4,34,25,15589,74.0
2006-01-10,8,16029,16698,72.06,71.19,0.0,0.87,78.28,76.92,0.0,1.36,33,24,17015,60.02
2006-01-10,9,16144,16765,72.81,71.93,0.0,0.88,72.87,71.57,0.0,1.3,33,24,16983,43.77
2006-01-10,10,16264,16680,73.07,72.17,0.01,0.89,72.02,70.72,0.0,1.3,35,25,16926,27.51
2006-01-10,11,16129,16636,73.22,72.32,0.0,0.9,72.13,70.83,0.0,1.3,38,24,16889,21.25
2006-01-10,12,16168,16534,73.32,72.41,0.0,0.91,72.58,71.27,0.0,1.31,40,25,16774,20.0
2006-01-10,13,15789,16356,72.27,71.38,0.0,0.89,71.88,70.58,0.0,1.3,41,24,16579,20.0
2006-01-10,14,15535,16221,71.53,70.64,0.0,0.89,68.69,67.53,0.0,1.16,42,23,16411,44.55
2006-01-10,15,15271,16020,71.0,70.11,0.0,0.89,76.18,74.76,0.0,1.42,42,24,16212,59.3
2006-01-10,16,15728,16090,72.06,71.17,0.0,0.89,72.72,71.37,0.0,1.35,42,24,16288,36.57
2006-01-10,17,17181,17145,84.33,82.47,0.83,1.03,101.22,99.18,0.0,2.04,41,24,17386,25.0
2006-01-10,18,18321,18706,92.44,90.92,0.4,1.12,108.23,106.27,0.0,1.96,39,24,18977,23.33
2006-01-10,19,17709,18689,85.12,83.62,0.49,1.01,102.71,100.8,0.0,1.91,36,24,18961,36.64
2006-01-10,20,17395,18267,82.76,81.47,0.29,1.0,101.42,99.33,0.21,1.88,35,25,18527,65.37
2006-01-10,21,16495,17577,73.22,72.35,0.0,0.87,82.22,80.42,0.09,1.71,33,24,17844,62.39
