r2train_per_fold,"[-1.0097129410358008e-06, -1.6359525090159366e-06, -0.00018220169265936725, -7.434616622536971e-05, -0.0003757421220595969, -2.2945325626189117e-06, -0.00017173155755356717, -9.628415006179836e-06, -0.00981995565854099, -5.895422199309053e-07]"
r2test_per_fold,"[-0.06441348363429089, -0.7536322643779667, -0.11789797895650445, -0.22951112715553412, -0.7893619336243327, -0.0302171557026929, -1.479439985180043, -0.07283736258395823, -0.13012329343135653, -0.16008795482782978]"
r2testadj_per_fold,"[-0.10408106687532026, -0.8189850195721766, -0.15955877320333078, -0.2753314176085353, -0.8560462292873514, -0.06861034162950141, -1.5718414753109764, -0.11281887920199396, -0.17223968945985435, -0.2033210463120967]"
rmse_per_fold,"[0.039308526884743254, 0.05853241289631899, 0.08244365510103574, 0.044398388961540684, 0.029098038191828178, 0.055032402270253404, 0.05766173818408363, 0.03637097126260468, 0.04313597721357985, 0.01212119484050415]"
mae_per_fold,"[0.03576232800814153, 0.052897727607383684, 0.07536357908737282, 0.0407182748652749, 0.025731634375323404, 0.050099684073277355, 0.04997634291910271, 0.0332083357734196, 0.03924769125000073, 0.011127100099982981]"
maep_per_fold,"[382.2097134518595, -141.88773890519434, -286.1728047266839, -210.8157396767472, 133.89418754861902, 540.4161892650809, 112.23628626736719, -423.5722534925887, -316.48696306839554, -254.56630479798665]"
mape_per_fold,"[99.996179949148, 101.47082725246781, 99.61522290467764, 99.64031074271408, 100.51478987691934, 100.2107311578188, 100.0066351264154, 103.2149264642144, 105.03520696415134, 101.80788545027457]"
smape_per_fold,"[196.12910600273548, 194.41923243054563, 196.9704948878726, 197.87272181885294, 198.7948389831754, 198.736029702435, 199.8350459247003, 186.63190583859267, 185.28834971322468, 196.41905205079001]"
test_name,loadForecast_IMF_6
name,['IMF_6']
model_name,['SVR']
decomposition,ewt
nmodes,8
algorithm,svr
avg_r2train,-0.0011
std_r2train,0.0029
avg_r2test,-0.3828
std_r2test,0.451
avg_r2testadj,-0.4343
std_r2testadj,0.4678
avg_rmse,0.0458
std_rmse,0.0181
avg_mae,0.0414
std_mae,0.0164
avg_maep,-46.4745
std_maep,306.2534
avg_mape,101.1513
std_mape,1.6868
avg_smape,195.1097
std_smape,4.8137
model_params,"{'C': 10000.0, 'cache_size': 750, 'coef0': 10.0, 'degree': 2.0, 'epsilon': 0.2, 'gamma': 0.001, 'kernel': 'rbf', 'max_iter': -1, 'shrinking': True, 'tol': 1, 'verbose': False}"
duration,0.29
