r2train_per_fold,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
r2test_per_fold,"[0.9790496941014566, 0.9229661555076759, 0.8100322939306268, 0.9826617945528864, 0.9049452670387633, 0.968308410899622, 0.8344413257376699, 0.6735706845540359, 0.9595359989033785, -0.08520012162802537]"
r2testadj_per_fold,"[0.9786330687000651, 0.9214342324637945, 0.8062545270485655, 0.9823170006945631, 0.9030549740537387, 0.9676781804345577, 0.831148965738135, 0.6670791924855082, 0.9587313170633889, -0.10678080586494643]"
rmse_per_fold,"[1185.31658626095, 2399.211446096709, 3626.0492333772836, 1080.493124547285, 2160.8641048344093, 1450.474500371966, 3369.7891924367736, 4767.476793489788, 1548.0226027156832, 8651.922490562974]"
mae_per_fold,"[926.007869736111, 1836.871037534722, 2822.1076620138892, 869.6450309895832, 1682.275819965278, 1169.260942951389, 2891.7961957465277, 3649.0494133680554, 1189.177837065972, 6464.155807840277]"
maep_per_fold,"[1.5729873161248888, 2.9564937630614962, 4.3674638626867095, 1.4921321044953615, 2.7321615663897445, 1.9110436704143923, 4.571377454690612, 5.253944187126331, 1.9659972595601645, 9.980545940540914]"
mape_per_fold,"[1.5879123850412458, 2.9550797315765718, 4.402189244312384, 1.5189148414003404, 2.832391135542508, 1.9643553162292593, 4.607075494463665, 5.085941393620729, 1.9943912662916408, 10.671896426325453]"
smape_per_fold,"[1.5945330730242742, 3.012246147979283, 4.370182155923007, 1.5260041615127706, 2.8899222772341866, 1.9699275014202728, 4.745992960898562, 5.287605215612841, 1.9993411878793221, 9.737105770905846]"
test_name,plotResults
name,"['kfold_0', 'kfold_1', 'kfold_2', 'kfold_3', 'kfold_4', 'kfold_5', 'kfold_6', 'kfold_7', 'kfold_8', 'kfold_9']"
model_name,['XGBRegressor']
decomposition,ewt
nmodes,3
algorithm,xgboost
avg_r2train,0.0
std_r2train,0.0
avg_r2test,0.795
std_r2test,0.3076
avg_r2testadj,0.791
std_r2testadj,0.3137
avg_rmse,3023.962
std_rmse,2194.1533
avg_mae,2350.0348
std_mae,1637.0782
avg_maep,3.6804
std_maep,2.4527
avg_mape,3.762
std_mape,2.6125
avg_smape,3.7133
std_smape,2.3808
model_params,"{'objective': 'reg:squarederror', 'base_score': 0.5, 'booster': None, 'colsample_bylevel': 1, 'colsample_bynode': 1, 'colsample_bytree': 1, 'gamma': 0, 'gpu_id': -1, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.300000012, 'max_delta_step': 0, 'max_depth': 6, 'min_child_weight': 1, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': 0, 'num_parallel_tree': 1, 'random_state': 4242, 'reg_alpha': 0, 'reg_lambda': 1, 'scale_pos_weight': 1, 'subsample': 1, 'tree_method': None, 'validate_parameters': False, 'verbosity': None}"
duration,0.14
