r2train_per_fold,"[0.8316836015354547, 0.5750695288858705, 0.7838688769683061, 0.776648715722281, 0.7755877838256318, 0.8074686919791518, 0.5089110196200927, 0.8119314423954636, 0.6999582881281445, 0.751460183703422]"
r2test_per_fold,"[-3.22089773167881, 0.7746890403421245, 0.8635395889967888, -0.5026527046113165, 0.4066643970542454, 0.4376072395970527, 0.5640261945245431, 0.6201983185234944, -2.9224795853914762, 0.5996142781309795]"
r2testadj_per_fold,"[-3.2926410358999796, 0.7708593923026139, 0.8612201485831366, -0.5281935437831802, 0.3965793726415697, 0.428048155850827, 0.5566158748847336, 0.613742765863837, -2.989150626502946, 0.5928088550963785]"
rmse_per_fold,"[0.14964126133925598, 0.14209089391269694, 0.10956346642677577, 0.05275559689325739, 0.1559292517607875, 0.1383349290667142, 0.1519705278105879, 0.13880787811130937, 0.06937452364267786, 0.13194497095014404]"
mae_per_fold,"[0.12676028054931604, 0.11115754258891225, 0.09179082024221902, 0.0429908399143774, 0.1336791838182829, 0.11083107263083639, 0.11378903603038472, 0.11394131150483074, 0.0575001492437626, 0.10444896585090567]"
maep_per_fold,"[-2131.171525547143, -224.12203347593524, -241.18571590725026, -4924.8106817545095, -1969.153939536695, -334.33717040453763, -328.70114537037284, -525.3402876050092, -16034.169331700432, -954.8296698402052]"
mape_per_fold,"[855.7016929115797, 48.508598114602336, 66.64725090273475, 442.4101386268311, 460.57713874822286, 1068.9180356596032, 110.78264000833846, 954.6264624306591, 708.7790614034071, 277.556087786182]"
smape_per_fold,"[132.90347864984696, 56.22902285175033, 51.51368538480738, 115.51331704167109, 95.32028013125384, 87.37708405464626, 81.75852083221058, 80.21584066817792, 140.49598646589163, 72.4307371509709]"
test_name,loadForecast_IMF_0
name,['IMF_0']
model_name,['GradientBoostingRegressor']
decomposition,ceemdan
nmodes,8
algorithm,gbr
avg_r2train,0.7323
std_r2train,0.1022
avg_r2test,-0.238
std_r2test,1.4617
avg_r2testadj,-0.259
std_r2testadj,1.4866
avg_rmse,0.124
std_rmse,0.034
avg_mae,0.1007
std_mae,0.0276
avg_maep,-2766.7822
std_maep,4633.9279
avg_mape,499.4507
std_mape,360.2698
avg_smape,91.3758
std_smape,28.5513
model_params,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'ls', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'presort': 'deprecated', 'random_state': 4242, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}"
duration,1.07
