r2train_per_fold,"[0.9644281324929185, 0.9700771172793863, 0.960694388016937, 0.97041777844554, 0.962884851805557, 0.9642394067717797, 0.9705948421249881, 0.9570360900929794, 0.9682858365099799, 0.9650840026849192]"
r2test_per_fold,"[0.6263078250419885, 0.6094544134797708, 0.5806964819323839, 0.8704006299049564, 0.05711519861013914, 0.2304513873564974, 0.740116048885571, -0.3811035962843621, 0.6759179395135726, 0.7602463341462797]"
r2testadj_per_fold,"[0.6123814085839259, 0.5948999195721847, 0.5650702638677523, 0.865570839715079, 0.021976634583187882, 0.20177255707164632, 0.7304309326949712, -0.43257329552477297, 0.6638403471973082, 0.7513114149219176]"
rmse_per_fold,"[0.5653112367900845, 0.6148849417306809, 0.5416560279210108, 0.32857637952605667, 0.7713691840133319, 0.7741848920401635, 0.4847852983391595, 0.863506646858017, 0.48226042134858355, 0.4125794686890136]"
mae_per_fold,"[0.4573598532312199, 0.49740781684881374, 0.4182613848477349, 0.2097110794318229, 0.6163655134732545, 0.6849997638167693, 0.4224913879320484, 0.6752661119300347, 0.38980709743769654, 0.3358076879842645]"
maep_per_fold,"[-114.99528998409765, -256.11477121354005, 128.6751308637764, -43.58335642182506, 648.3010901459866, -368.32355297401745, 719.844131048106, 308.7682960032198, -101.8606388145293, 96.5864672274227]"
mape_per_fold,"[193.41428032562663, 117.56514567620484, 143.42887680782982, 59.91055346313671, 220.1441703126349, 170.11784348701025, 127.76446984572223, 301.5189706339013, 393.63054231087835, 93.70395955801682]"
smape_per_fold,"[80.19346710961347, 84.13623051529332, 80.94148635752089, 39.87580199872649, 104.06273111618331, 100.81596508243582, 74.17230778243858, 103.28541941874123, 76.46051584948569, 62.75159594900002]"
test_name,loadForecast_IMF_1
name,['IMF_1']
model_name,['KNeighborsRegressor']
decomposition,emd
nmodes,1
algorithm,knn
avg_r2train,0.9654
std_r2train,0.0043
avg_r2test,0.477
std_r2test,0.3698
avg_r2testadj,0.4575
std_r2testadj,0.3836
avg_rmse,0.5839
std_rmse,0.1635
avg_mae,0.4707
std_mae,0.1442
avg_maep,101.7298
std_maep,343.9419
avg_mape,182.1199
std_mape,95.9592
avg_smape,80.6696
std_smape,18.7671
model_params,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}"
duration,0.53
