r2train_per_fold,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
r2test_per_fold,"[0.8204205637981257, 0.9234187504360543, 0.6195497116400557, 0.7499395283106374, 0.7843586124842062, 0.8565622871253414, 0.936280647287042, 0.8577026358327813, 0.918367592023776, 0.6310596665947477, -0.060183513291108603, 0.7833171604882956, -0.5092800681695335, -0.21081640598512896, 0.8560546243706756, 0.8475474195885145, 0.8662253142230539, 0.8117361059725703, 0.9580129420354548, 0.8983623205937933]"
r2testadj_per_fold,"[0.7570395863151111, 0.8963900741193676, 0.4852731392777223, 0.6616828912438035, 0.7082498874786319, 0.805937211993109, 0.9137914639765862, 0.8074800367149394, 0.8895561539145205, 0.5008454312752468, -0.4343659297467941, 0.706840864190047, -1.0419671510528983, -0.63816337280341, 0.805250374148561, 0.7937406265021079, 0.8190107192429553, 0.7452900257275952, 0.9431939804009095, 0.8624901984504262]"
rmse_per_fold,"[769.6002045717678, 417.8255288653624, 926.1600922289733, 674.1836214761516, 541.9010825816018, 573.5951796803489, 355.7216438709578, 700.1144141038405, 492.8039617315741, 1475.0313597409802, 3371.530878181662, 1383.4759140781482, 1750.3141060558066, 2074.0593870347234, 729.2154878641845, 406.08814703083203, 541.5400302940791, 733.5645280295548, 340.3376194465688, 516.4272582995658]"
mae_per_fold,"[622.7924638803933, 355.8359179909212, 814.2136174915128, 598.4465839880605, 460.7480213505882, 379.8764366042601, 278.9743891835738, 555.6825957505383, 419.01781901802536, 1343.0396453957608, 3342.0357130389034, 1266.911815441076, 1165.1214027367753, 1829.743361356557, 628.6876131651037, 343.28973661955985, 508.60852586070314, 612.0845900337904, 247.22087724606376, 443.42396798027056]"
maep_per_fold,"[4.300354255902685, 2.70673466278599, 6.235054980280879, 4.604250051376385, 3.650472737065803, 3.3376873490519925, 2.4418270255626706, 4.980748181648759, 3.472382656190575, 8.964059365555794, 17.244698917334745, 7.710171140611862, 10.169478804576714, 14.913573238024963, 5.103848703409047, 3.1630990167776174, 4.105730150147777, 4.645338850103331, 1.6446854928682384, 3.2621556599661967]"
mape_per_fold,"[4.637003311454993, 2.662699555249504, 6.351926379431733, 4.74964983754189, 3.7241302249762605, 3.242324365901846, 2.33954513236851, 4.564067159307342, 3.412525892168942, 8.80328013193447, 17.64211332985117, 7.348640436413967, 11.441942045219129, 14.468408581507862, 5.677188585344303, 3.305831418991926, 4.245336579752914, 4.672075665361786, 1.6548604636602553, 3.469205461337145]"
smape_per_fold,"[4.472971088719184, 2.654111107689522, 6.363420814076219, 4.610528790411386, 3.8233819337570925, 3.3478470555890287, 2.3027960505620713, 4.703244402967548, 3.352635166668574, 9.262825011130072, 19.418438450643563, 7.659230463779, 10.0600137608394, 13.31271766174118, 5.497057276776542, 3.3581034650319066, 4.3201955562968815, 4.777786664196756, 1.6508798482080398, 3.537319242624284]"
test_name,finalTest
name,"['none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none', 'none']"
model_name,"['GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor', 'GradientBoostingRegressor']"
decomposition,eemd
nmodes,4
algorithm,gbr
avg_r2train,0.0
std_r2train,0.0
avg_r2test,0.6669
std_r2test,0.4053
avg_r2testadj,0.5494
std_r2testadj,0.5483
avg_rmse,938.6745
std_rmse,730.48
avg_mae,810.7878
std_mae,706.9115
avg_maep,5.8328
std_maep,4.0225
avg_mape,5.9206
std_mape,4.0837
avg_smape,5.9243
std_smape,4.1806
model_params,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'ls', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'presort': 'deprecated', 'random_state': 4242, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}"
duration,25.67
