r2train_per_fold,"[0.9143311874696648, 0.9484930745650864, 0.853063680356532, 0.9350281440700698, 0.9281541628625293, 0.8947336745557704, 0.9258500294692255, 0.8961033224150347, 0.9100180894253314, 0.9151928612213496]"
r2test_per_fold,"[-0.19144233237693054, -2.088741723123345, 0.35758492681782383, 0.7129587351539286, 0.05162825343333466, -0.22492588005291547, -0.08295147666767133, 0.4616352433239077, 0.5481238767093772, -0.11296454941070633]"
r2testadj_per_fold,"[-0.211693476836595, -2.1412415824398887, 0.34666569044645545, 0.7080798467996045, 0.03550862034721569, -0.24574614996882893, -0.101358583919813, 0.45248456757303923, 0.5404432627157689, -0.1318817938766106]"
rmse_per_fold,"[0.22731495604865498, 0.3246506637032996, 0.19085039980670607, 0.1806119710422026, 0.19101954142711594, 0.2347129951777303, 0.1713325661102373, 0.17254723804051197, 0.1973019185783172, 0.23509031685042095]"
mae_per_fold,"[0.1675815706749843, 0.23987852913859847, 0.15130792103599727, 0.13798087202497025, 0.14497676098073192, 0.1696092252479682, 0.1296579804429622, 0.13230814946483455, 0.15035609150458606, 0.18589190182301638]"
maep_per_fold,"[16066.546024410658, 9923.33596624206, -1427.0886813548261, 21184.690740704053, -4190.689953285084, -21424.28676506598, 8150.157224688114, 5175.5674508553775, 7194.838661312535, -6489.962828029542]"
mape_per_fold,"[246.6690610540508, 583.8977026701956, 285.94518662322315, 149.10212567052415, 362.6624764785499, 278.0495959284377, 525.8337194677808, 367.06812472397945, 229.71767502005926, 332.4125675044176]"
smape_per_fold,"[112.93609512115871, 130.05242051785692, 110.39120942524174, 83.09999051957479, 122.0694426092668, 119.14352886645115, 116.88620421402152, 92.9313559436573, 98.13571050563256, 126.79851982619745]"
test_name,loadForecast_RESIDUAL
name,['RESIDUAL']
model_name,['KNeighborsRegressor']
decomposition,stl-a
nmodes,1
algorithm,knn
avg_r2train,0.9121
std_r2train,0.0252
avg_r2test,-0.0569
std_r2test,0.7476
avg_r2testadj,-0.0749
std_r2testadj,0.7604
avg_rmse,0.2125
std_rmse,0.0439
avg_mae,0.161
std_mae,0.0312
avg_maep,3416.3108
std_maep,11637.7886
avg_mape,336.1358
std_mape,126.1941
avg_smape,111.2444
std_smape,14.5258
model_params,"{'algorithm': 'auto', 'leaf_size': 30, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}"
duration,0.17
