r2train_per_fold,"[-0.012942620668683125, -0.005083476866543535, 0.03445704087516599, -0.02454525100856153, -0.025114429784033776, -0.009534256925997742, -0.0024780442529863667, 0.0071244788383416635, -0.0014164384587085355, -0.036623386157686566]"
r2test_per_fold,"[-3.738570366103046, -6.802873550244201, -0.13031807022691577, -5.767588097685715, -0.9208709669535202, -1.3175403812382562, -1.0968918856924996, -0.2784286392989703, -9.685647134586613, -0.06501211439346144]"
r2testadj_per_fold,"[-3.819112638614712, -6.935500296140703, -0.14953027538658015, -5.882617923708702, -0.9535203318309173, -1.356932002449105, -1.1325331075456297, -0.30015830455617665, -9.86727286491953, -0.0831143033066648]"
rmse_per_fold,"[0.8721276754288118, 0.6933571500191791, 0.43167964044596074, 1.1756886506614106, 0.5545079006538602, 0.7579960581138521, 0.47956441602969047, 0.31582971681917854, 1.3649678963947984, 0.36682807515934823]"
mae_per_fold,"[0.8067170745379943, 0.6479399649732093, 0.3529137666867871, 1.0845265753347102, 0.44627181661079446, 0.6927711483354497, 0.4239145818904659, 0.2481106525061041, 1.3015525415224023, 0.2843583218968497]"
maep_per_fold,"[-169.7381837744408, -112.215062495576, -115.5762523638385, 156.658222943487, 196.96466398314448, -104.23519242595698, -77.48957390172481, -112.20901203515949, 141.1275854654493, -598.2867232967926]"
mape_per_fold,"[222.82782511583554, 116.44945448226818, 131.12166059377293, 280.2966320682736, 737.3714012960957, 1182812.0395656652, 101.63095870489943, 111.21346657675741, 157.82605656371805, 380.93639749773894]"
smape_per_fold,"[191.33630152890774, 200.0, 116.45461698604261, 198.28157011254206, 168.47427249760995, 155.9188668474315, 104.77537111770286, 127.23875127245934, 200.0, 128.10733772316564]"
test_name,loadForecast_IMF_3
name,['IMF_3']
model_name,['SVR']
decomposition,ceemdan
nmodes,3
algorithm,svr
avg_r2train,-0.0076
std_r2train,0.0188
avg_r2test,-2.9804
std_r2test,3.1999
avg_r2testadj,-3.048
std_r2testadj,3.2543
avg_rmse,0.7013
std_rmse,0.3319
avg_mae,0.6289
std_mae,0.3334
avg_maep,-79.5
std_maep,214.993
avg_mape,118505.1713
std_mape,354769.0037
avg_smape,159.0587
std_smape,35.726
model_params,"{'C': 1.0, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
duration,2.66
