r2train_per_fold,"[0.9135978211651611, 0.6620601869175646, 0.9154978012741941, 0.656563352667684, 0.8679801344834798, 0.8763177330033619, 0.7835180459649247, 0.8825309959659768, 0.6145214802937742, 0.9282268560821914]"
r2test_per_fold,"[-0.04805685806574078, 0.9293654053031423, 0.9097227543242279, 0.466075149569826, 0.8460621327388731, 0.6227163953756609, 0.8049956723725166, 0.6284905365950281, 0.34460650470015264, 0.9253822851693276]"
r2testadj_per_fold,"[-0.06587085565326034, 0.9281648172912976, 0.9081882968906454, 0.4569999396475001, 0.8434456250800437, 0.6163036428891282, 0.801681151223041, 0.6221759281518842, 0.33346667191885204, 0.9241139953988347]"
rmse_per_fold,"[0.41297999268616786, 0.17765726950298613, 0.15444086337200025, 0.6749231389347026, 0.21061486214540384, 0.3348406804614809, 0.2847531779984298, 0.26819449233575343, 0.6622906024857429, 0.13440437901458163]"
mae_per_fold,"[0.3393057810769388, 0.1430414294938802, 0.12371369630085322, 0.5908979280067144, 0.16962712382830375, 0.25692523941138207, 0.21559514421386122, 0.18408524845114613, 0.5610818807049397, 0.11450160219931949]"
maep_per_fold,"[2028.6662288130942, 1478.2472552138972, 3404.3248318464493, 249.35995994878311, 493.9652987427257, 1141.8545758634355, 674.0587882411729, 3785.3717005038748, 262.35197987159586, 827.6802921990588]"
mape_per_fold,"[233.21413625672656, 77.2408866545601, 83.49393443672291, 69.5799509446448, 136.52507058678032, 200.3452111041955, 380.6365778033646, 207.82155572689848, 184.71890300009207, 87.00043454294382]"
smape_per_fold,"[112.48551607871964, 40.18803787865069, 43.52695769154784, 104.3484142347251, 51.621518747932626, 75.75216405790948, 57.27926114374024, 67.3062491989806, 119.45605190840598, 42.049909153806084]"
test_name,loadForecast_IMF_1
name,['IMF_1']
model_name,['GradientBoostingRegressor']
decomposition,emd
nmodes,3
algorithm,gbr
avg_r2train,0.8101
std_r2train,0.1154
avg_r2test,0.6429
std_r2test,0.2998
avg_r2testadj,0.6369
std_r2testadj,0.3049
avg_rmse,0.3315
std_rmse,0.1867
avg_mae,0.2699
std_mae,0.1658
avg_maep,1434.5881
std_maep,1202.3723
avg_mape,166.0577
std_mape,92.1724
avg_smape,71.4014
std_smape,28.8475
model_params,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'ls', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'presort': 'deprecated', 'random_state': 4242, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}"
duration,0.97
