r2train_per_fold,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
r2test_per_fold,"[0.9282594054494953, 0.8817763481629015, 0.870986501584226, 0.9577906807958041, 0.8627954747205357, 0.9184791097587394, 0.8671822322664525, 0.7249278775934431, 0.8811187464890812, 0.17970884031924572]"
r2testadj_per_fold,"[0.926832745898775, 0.8794253096320501, 0.8684208922407305, 0.9569512909252661, 0.8600669756382737, 0.9168579556914416, 0.8645409698399331, 0.7194576933410399, 0.8787546306522163, 0.16339623203013975]"
rmse_per_fold,"[2193.4193129128803, 2972.212959928173, 2988.2118474501285, 1685.870103156948, 2596.1202215756243, 2326.3365647358537, 3018.247512998674, 4376.402926646428, 2653.380746759044, 7522.1453115622635]"
mae_per_fold,"[1734.5312858323832, 2338.3466079917853, 2422.7852763907586, 1305.27750149764, 1911.4071453250667, 1668.750345345938, 2469.6679071591034, 3579.0937634982756, 1895.693564681305, 5636.867989388328]"
maep_per_fold,"[2.9464066140319702, 3.7636322970621383, 3.749476777273281, 2.239587873047308, 3.1042906746930896, 2.727410681250958, 3.904073256602917, 5.153221221127706, 3.134037851163321, 8.703227706952699]"
mape_per_fold,"[2.995425365491847, 3.67159012757103, 3.93519017049389, 2.2770483252084572, 3.197028087945889, 2.8143449998695855, 3.8708584202850935, 4.921352587848939, 3.128332738103734, 9.27876166886483]"
smape_per_fold,"[2.9990952374477255, 3.7550020729764086, 3.858932664060323, 2.2910068232737903, 3.268631168687718, 2.801769002007704, 3.94658246776786, 5.091465049376322, 3.2192062798712997, 8.576926536717936]"
test_name,plotResults
name,"['kfold_0', 'kfold_1', 'kfold_2', 'kfold_3', 'kfold_4', 'kfold_5', 'kfold_6', 'kfold_7', 'kfold_8', 'kfold_9']"
model_name,['GradientBoostingRegressor']
decomposition,emd
nmodes,2
algorithm,gbr
avg_r2train,0.0
std_r2train,0.0
avg_r2test,0.8073
std_r2test,0.2173
avg_r2testadj,0.8035
std_r2testadj,0.2216
avg_rmse,3233.2348
std_rmse,1578.4847
avg_mae,2496.2421
std_mae,1202.2132
avg_maep,3.9425
std_maep,1.7586
avg_mape,4.009
std_mape,1.8876
avg_smape,3.9809
std_smape,1.6947
model_params,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'ls', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'presort': 'deprecated', 'random_state': 4242, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}"
duration,0.11
