r2train_per_fold,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
r2test_per_fold,"[0.31754408570089965, -2.0621315045609587, -37.2074394929564, -10.518092686022072, 0.06464123125077892, 0.1389802552053312, -5.46430382890688, 0.26798473491642816, -11.572145768717865, 0.1297066730541946]"
r2testadj_per_fold,"[0.29211094603757914, -2.1762482065942863, -38.631319225613154, -10.947338376184385, 0.029783140489938353, 0.10689256285273485, -5.7052095616611735, 0.240704662925736, -12.04067294022288, 0.09727338136677333]"
rmse_per_fold,"[0.05061993512799147, 0.06481950646751412, 0.19781403313953194, 0.07266457443750647, 0.09722268090446781, 0.0887686619081803, 0.0318130807702154, 0.06920776595712497, 0.15294696915587416, 0.04080438600920918]"
mae_per_fold,"[0.044281794104598, 0.05364707584027124, 0.17489762087023472, 0.06435372506073002, 0.07908358325560665, 0.08555108731064864, 0.02317883346235404, 0.06051763789274238, 0.14617274507197864, 0.037810142092081125]"
maep_per_fold,"[-93.86579666131837, -49.68748323839006, -236.71722153157268, -205.666288132335, 125.7797092659597, -328.4740437816832, 276.8318972803038, -77.31792829303683, -590.4370006150024, 122.09068770220661]"
mape_per_fold,"[76.02742885773048, 46.29133856511734, 797.0003465536, 312.283605241808, 231.6271750868585, 353.7099057256448, 1188.6272895743787, 69.31199363244745, 1865.5622789165109, 288.09537962890187]"
smape_per_fold,"[98.48702363513692, 65.07059456469976, 180.82110947399644, 191.5533786765469, 106.97135757983833, 108.05631478576656, 101.38301440154444, 90.1312422353874, 176.62873524737637, 84.1067221666436]"
test_name,loadForecast_IMF_1
name,['IMF_1']
model_name,['KNeighborsRegressor']
decomposition,ewt
nmodes,3
algorithm,knn
avg_r2train,1.0
std_r2train,0.0
avg_r2test,-6.5905
std_r2test,11.0856
avg_r2testadj,-6.8734
std_r2testadj,11.4988
avg_rmse,0.0867
std_rmse,0.0492
avg_mae,0.0769
std_mae,0.0457
avg_maep,-105.7463
std_maep,238.2524
avg_mape,522.8537
std_mape,562.727
avg_smape,120.3209
std_smape,42.8303
model_params,"{'algorithm': 'brute', 'leaf_size': 35, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}"
duration,1.69
