r2train_per_fold,"[0.0014666318156840719, 0.017724519580354703, 0.004984620341452972, 0.01558846699378924, 0.07302016915927223, 0.003677091606501093, -0.0011672297047757851, -0.00018346413997383237, 0.007706678583152327, 0.05041936844314032]"
r2test_per_fold,"[-0.04428971794964953, -0.13773051281144233, -0.18392821584526486, -0.06559809495285363, -0.014144315039951616, 0.001161369277177693, 0.007217600626191034, -0.07746015056055566, -0.22795270656824318, -0.4146251037324016]"
r2testadj_per_fold,"[-0.062039684826980634, -0.1570687084966227, -0.20405164161034017, -0.08371024387556503, -0.031381895465559806, -0.015816057873918377, -0.00965688774843465, -0.09577392082504099, -0.24882442396033788, -0.43866972305929797]"
rmse_per_fold,"[0.18092146793512048, 0.10161507505967182, 0.07485209800475008, 0.3442303171615694, 0.0903829600078686, 0.33762526183127833, 0.25352926093509887, 0.08265919157070625, 0.21402725919539944, 0.07530582966317907]"
mae_per_fold,"[0.15401872878593406, 0.09487191438597621, 0.06554766091724744, 0.31158653348525, 0.07912544711923652, 0.2995269530747262, 0.22922472014691544, 0.07491216835201162, 0.1840622038219471, 0.06327208982764529]"
maep_per_fold,"[-261.36428694043985, -167.96751439890642, 234.5996594914735, -1058.9058985706404, 232.71983714558485, 3176.1504574277833, -539.6283931448718, -439.8988132970496, -175.181297182687, -360.2704291238397]"
mape_per_fold,"[128.93545375415988, 93.70268541918847, 182.60088434274832, 105.37494600993548, 153.53467917639654, 100.68398890500924, 103.49709635004783, 101.45842981512847, 106.60860880494947, 264.2935528032133]"
smape_per_fold,"[171.22609109632128, 162.77055001475804, 175.19013381339025, 192.94545344397983, 139.2298154126253, 194.2249120922311, 173.91353477080753, 195.20148713225865, 176.62484953331457, 125.09349220312443]"
test_name,loadForecast_IMF_6
name,['IMF_6']
model_name,['SVR']
decomposition,emd
nmodes,7
algorithm,svr
avg_r2train,0.0173
std_r2train,0.0235
avg_r2test,-0.1157
std_r2test,0.1246
avg_r2testadj,-0.1347
std_r2testadj,0.1267
avg_rmse,0.1755
std_rmse,0.1019
avg_mae,0.1556
std_mae,0.0916
avg_maep,64.0253
std_maep,1096.3181
avg_mape,134.069
std_mape,51.028
avg_smape,170.642
std_smape,22.0174
model_params,"{'C': 1.0, 'cache_size': 200, 'coef0': 0.0, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'max_iter': -1, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
duration,1.65
