r2train_per_fold,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
r2test_per_fold,"[0.962488142386432, 0.9440429768281882, 0.8980824779744605, 0.987175338366031, 0.8928316477171938, 0.7893388247476187, 0.9723800509393368, 0.6192597734160421, 0.8744067061792175, 0.884276147407064]"
r2testadj_per_fold,"[0.9608469986158383, 0.9415948570644214, 0.8936235863858432, 0.9866142594195448, 0.8881430323048211, 0.780122398330327, 0.9711716781679327, 0.602602388502994, 0.8689119995745582, 0.879213228856123]"
rmse_per_fold,"[1582.948969920129, 2054.969437434536, 2342.747434160399, 921.1163780695442, 2319.485094134454, 3650.9287256180655, 1372.0308967653618, 3939.689268170727, 2649.420550505408, 2562.544484713011]"
mae_per_fold,"[1123.1242381973677, 1660.819478011764, 2002.9059587211848, 719.4633924083018, 1858.6309940057097, 3170.839855574571, 1114.3415218362102, 3101.648604869737, 1952.0214133907944, 1918.208864301115]"
maep_per_fold,"[1.9120631636484964, 2.7441061805486124, 3.0773634805488346, 1.238078603831981, 2.9428084479372565, 5.232410171831874, 1.7756049820524118, 4.8278812667520326, 3.315481097850405, 2.9419554461137545]"
mape_per_fold,"[1.9231073471065414, 2.8363224581096342, 3.1674382288360894, 1.2558824287359827, 2.952846229076593, 5.601875110847676, 1.7982087884938616, 4.899150780348843, 3.3275571260854417, 2.9629416731627565]"
smape_per_fold,"[1.936816966969902, 2.861362467241439, 3.113227751903885, 1.2524313912727343, 2.9230962250572445, 5.3994497079719626, 1.7942777412817006, 4.938468315068911, 3.2331685769383887, 3.0272337163967538]"
test_name,plotResults
name,"['kfold_0', 'kfold_1', 'kfold_2', 'kfold_3', 'kfold_4', 'kfold_5', 'kfold_6', 'kfold_7', 'kfold_8', 'kfold_9']"
model_name,['GradientBoostingRegressor']
decomposition,stl-a
nmodes,9
algorithm,gbr
avg_r2train,0.0
std_r2train,0.0
avg_r2test,0.8824
std_r2test,0.1037
avg_r2testadj,0.8773
std_r2testadj,0.1083
avg_rmse,2339.5881
std_rmse,895.9798
avg_mae,1862.2004
std_mae,757.0808
avg_maep,3.0008
std_maep,1.1954
avg_mape,3.0725
std_mape,1.2703
avg_smape,3.048
std_smape,1.2338
model_params,"{'alpha': 0.9, 'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'ls', 'max_depth': 3, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_iter_no_change': None, 'presort': 'deprecated', 'random_state': 4242, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}"
duration,0.57
