Date;Year;Month;Day;Weekday;Holiday_name;Type;Details
2016-03-17;2016;3;17;Thursday;St. Patrick's Day;Observance, Christian; 
2016-03-17;2016;3;17;Thursday;Evacuation Day;State holiday;Massachusetts**
2016-03-20;2016;3;20;Sunday;Palm Sunday;Christian; 
2016-03-20;2016;3;20;Sunday;March Equinox;Season; 
2016-03-23;2016;3;23;Wednesday;Holi;Hindu Holiday; 
2016-03-24;2016;3;24;Thursday;Maundy Thursday;Christian; 
2016-03-24;2016;3;24;Thursday;Purim;Jewish holiday; 
2016-03-25;2016;3;25;Friday;Good Friday;State holiday;CT, DE, HI, IN, KY, LA, NC, ND, NJ, TN, TX***
2016-03-25;2016;3;25;Friday;Maryland Day;Local observance;Maryland
2016-03-25;2016;3;25;Friday;Prince Jonah Kuhio Kalanianaole Day observed;State holiday;Hawaii
2016-03-26;2016;3;26;Saturday;Holy Saturday;Christian; 
2016-03-26;2016;3;26;Saturday;Prince Jonah Kuhio Kalanianaole Day;State holiday;Hawaii
2016-03-27;2016;3;27;Sunday;Easter Sunday;Observance, Christian; 
2016-03-28;2016;3;28;Monday;Easter Monday;Observance, Christian; 
2016-03-28;2016;3;28;Monday;Seward's Day;State holiday;Alaska
2016-03-31;2016;3;31;Thursday;César Chávez Day;State holiday;AZ**, CA**, CO***, MI**, NM**, NV**, TX***, UT**, WA**, WI**
2016-04-01;2016;4;1;Friday;Pascua Florida Day observed;Local observance;Florida
2016-04-02;2016;4;2;Saturday;Pascua Florida Day;Local observance;Florida
2016-04-06;2016;4;6;Wednesday;National Tartan Day;Observance; 
2016-04-12;2016;4;12;Tuesday;National Library Workers' Day;Observance; 
2016-04-13;2016;4;13;Wednesday;Thomas Jefferson's Birthday;Observance; 
2016-04-15;2016;4;15;Friday;Father Damien Day;Local observance;Hawaii
2016-04-15;2016;4;15;Friday;Emancipation Day observed;State holiday;DC
2016-04-16;2016;4;16;Saturday;Emancipation Day;State holiday;DC
2016-04-18;2016;4;18;Monday;Tax Day;Observance; 
2016-04-18;2016;4;18;Monday;Patriot's Day;State holiday;Maine, Massachusetts
2016-04-18;2016;4;18;Monday;Boston Marathon;Sporting event; 
2016-04-21;2016;4;21;Thursday;San Jacinto Day;State holiday;Texas
2016-04-22;2016;4;22;Friday;Oklahoma Day;Local observance;Oklahoma
2016-04-23;2016;4;23;Saturday;Passover (first day);Jewish holiday; 
2016-04-25;2016;4;25;Monday;Confederate Memorial Day;State holiday;Alabama
2016-04-25;2016;4;25;Monday;Confederate Memorial Day;State holiday;Mississippi
2016-04-25;2016;4;25;Monday;State Holiday;State holiday;Georgia
2016-04-26;2016;4;26;Tuesday;Confederate Heroes' Day;Local observance;Florida
2016-04-27;2016;4;27;Wednesday;Administrative Professionals Day;Observance; 
2016-04-28;2016;4;28;Thursday;Take our Daughters and Sons to Work Day;Observance; 
2016-04-29;2016;4;29;Friday;Orthodox Good Friday;Orthodox; 
2016-04-29;2016;4;29;Friday;Arbor Day;State holiday;Nebraska
2016-04-30;2016;4;30;Saturday;Last Day of Passover;Jewish holiday; 
2016-04-30;2016;4;30;Saturday;Orthodox Holy Saturday;Orthodox; 
2016-05-01;2016;5;1;Sunday;Orthodox Easter;Orthodox; 
2016-05-01;2016;5;1;Sunday;Law Day;Observance; 
2016-05-01;2016;5;1;Sunday;Loyalty Day;Observance; 
2016-05-01;2016;5;1;Sunday;Lei Day;Local observance;Hawaii
2016-05-02;2016;5;2;Monday;Orthodox Easter Monday;Orthodox; 
2016-05-03;2016;5;3;Tuesday;Primary Election Day;State holiday;Indiana
2016-05-04;2016;5;4;Wednesday;Yom HaShoah;Jewish commemoration; 
2016-05-04;2016;5;4;Wednesday;Kent State Shootings Remembrance;Local observance;Ohio
2016-05-04;2016;5;4;Wednesday;Rhode Island Independence Day;Local observance;Rhode Island
2016-05-05;2016;5;5;Thursday;Ascension Day;Christian; 
2016-05-05;2016;5;5;Thursday;Isra and Mi'raj;Muslim; 
2016-05-05;2016;5;5;Thursday;Cinco de Mayo;Observance; 
2016-05-05;2016;5;5;Thursday;National Day of Prayer;Observance; 
2016-05-06;2016;5;6;Friday;Kentucky Oaks;Sporting event; 
2016-05-06;2016;5;6;Friday;National Nurses Day;Observance; 
2016-05-06;2016;5;6;Friday;Military Spouse Appreciation Day;Observance; 
2016-05-07;2016;5;7;Saturday;Kentucky Derby;Sporting event; 
2016-05-07;2016;5;7;Saturday;National Explosive Ordnance Disposal (EOD) Day;Observance; 
2016-05-08;2016;5;8;Sunday;Mother's Day;Observance; 
2016-05-08;2016;5;8;Sunday;Truman Day;State holiday;Missouri
2016-05-08;2016;5;8;Sunday;Victory in Europe Day;Observance; 
2016-05-09;2016;5;9;Monday;Truman Day observed;State holiday;Missouri
2016-05-10;2016;5;10;Tuesday;Confederate Memorial Day;State holiday;South Carolina
2016-05-10;2016;5;10;Tuesday;Confederate Memorial Day;Local observance;North Carolina
2016-05-10;2016;5;10;Tuesday;Primary Election Day;State holiday;West Virginia
2016-05-12;2016;5;12;Thursday;Yom Ha'atzmaut;Jewish holiday; 
2016-05-15;2016;5;15;Sunday;Pentecost;Christian; 
2016-05-15;2016;5;15;Sunday;Peace Officers Memorial Day;Observance; 
2016-05-16;2016;5;16;Monday;Whit Monday;Christian; 
2016-05-20;2016;5;20;Friday;National Defense Transportation Day;Observance; 
2016-05-21;2016;5;21;Saturday;Armed Forces Day;Observance; 
2016-05-21;2016;5;21;Saturday;Preakness Stakes;Sporting event; 
2016-05-22;2016;5;22;Sunday;Trinity Sunday;Christian; 
2016-05-22;2016;5;22;Sunday;National Maritime Day;Observance; 
2016-05-22;2016;5;22;Sunday;Harvey Milk Day;Local observance;California
2016-05-25;2016;5;25;Wednesday;Emergency Medical Services for Children Day;Observance; 
2016-05-25;2016;5;25;Wednesday;National Missing Children's Day;Observance; 
2016-05-26;2016;5;26;Thursday;Corpus Christi;Christian; 
2016-05-26;2016;5;26;Thursday;Lag BaOmer;Jewish holiday; 
2016-05-30;2016;5;30;Monday;Memorial Day;Federal Holiday; 
2016-05-30;2016;5;30;Monday;Jefferson Davis' Birthday;Local observance;Mississippi
2016-06-01;2016;6;1;Wednesday;Statehood Day;Local observance;Kentucky, Tennessee
2016-06-03;2016;6;3;Friday;Jefferson Davis' Birthday;Local observance;Florida
2016-06-06;2016;6;6;Monday;Jefferson Davis' Birthday;State holiday;Alabama
2016-06-06;2016;6;6;Monday;D-Day;Observance; 
2016-06-07;2016;6;7;Tuesday;Ramadan Starts;Muslim; 
2016-06-10;2016;6;10;Friday;Kamehameha Day observed;State holiday;Hawaii
2016-06-11;2016;6;11;Saturday;Kamehameha Day;State holiday;Hawaii
2016-06-11;2016;6;11;Saturday;Belmont Stakes;Sporting event; 
2016-06-12;2016;6;12;Sunday;Shavuot;Jewish holiday; 
2016-06-12;2016;6;12;Sunday;Bunker Hill Day;Local observance;Massachusetts
2016-06-14;2016;6;14;Tuesday;Army Birthday;Observance; 
2016-06-14;2016;6;14;Tuesday;Flag Day;Observance; 
2016-06-19;2016;6;19;Sunday;Father's Day;Observance; 
2016-06-19;2016;6;19;Sunday;Juneteenth;Local observance;All except HI, MT, ND, NH, SD, TX
2016-06-19;2016;6;19;Sunday;Emancipation Day;State holiday;Texas
2016-06-20;2016;6;20;Monday;June Solstice;Season; 
2016-06-20;2016;6;20;Monday;West Virginia Day;State holiday;West Virginia
2016-06-20;2016;6;20;Monday;American Eagle Day;Observance; 
2016-07-02;2016;7;2;Saturday;Lailat al-Qadr;Muslim; 
2016-07-04;2016;7;4;Monday;Independence Day;Federal Holiday; 
2016-07-06;2016;7;6;Wednesday;Eid al-Fitr;Muslim; 
2016-07-13;2016;7;13;Wednesday;Nathan Bedford Forrest Day;Local observance;Tennessee
2016-07-14;2016;7;14;Thursday;Bastille Day;Observance; 
2016-07-24;2016;7;24;Sunday;Pioneer Day;State holiday;Utah
2016-07-24;2016;7;24;Sunday;Parents' Day;Observance; 
2016-07-25;2016;7;25;Monday;Pioneer Day observed;State holiday;Utah
2016-07-27;2016;7;27;Wednesday;National Korean War Veterans Armistice Day;Observance; 
2016-08-01;2016;8;1;Monday;Colorado Day;Local observance;Colorado
2016-08-04;2016;8;4;Thursday;Coast Guard Birthday;Observance; 
2016-08-07;2016;8;7;Sunday;Purple Heart Day;Observance; 
2016-08-08;2016;8;8;Monday;Victory Day;State holiday;Rhode Island
2016-08-14;2016;8;14;Sunday;Tisha B'Av;Jewish holiday; 
2016-08-15;2016;8;15;Monday;Assumption of Mary;Christian; 
2016-08-16;2016;8;16;Tuesday;Bennington Battle Day;State holiday;Vermont
2016-08-17;2016;8;17;Wednesday;Raksha Bandhan;Hindu Holiday; 
2016-08-19;2016;8;19;Friday;Hawaii Statehood Day;State holiday;Hawaii
2016-08-19;2016;8;19;Friday;National Aviation Day;Observance; 
2016-08-21;2016;8;21;Sunday;Senior Citizens Day;Observance; 
2016-08-25;2016;8;25;Thursday;Janmashtami;Hindu Holiday; 
2016-08-26;2016;8;26;Friday;Women's Equality Day;Observance; 
2016-08-27;2016;8;27;Saturday;Lyndon Baines Johnson Day;State holiday;Texas
2016-09-04;2016;9;4;Sunday;Ganesh Chaturthi;Hindu Holiday; 
2016-09-05;2016;9;5;Monday;Labor Day;Federal Holiday; 
2016-09-09;2016;9;9;Friday;California Admission Day;Local observance;California
2016-09-10;2016;9;10;Saturday;Carl Garner Federal Lands Cleanup Day;Observance; 
2016-09-11;2016;9;11;Sunday;Patriot Day;Observance; 
2016-09-11;2016;9;11;Sunday;National Grandparents Day;Observance; 
2016-09-13;2016;9;13;Tuesday;Eid al-Adha;Muslim; 
2016-09-16;2016;9;16;Friday;Constitution Day and Citizenship Day observed;Observance; 
2016-09-16;2016;9;16;Friday;National POW/MIA Recognition Day;Observance; 
2016-09-17;2016;9;17;Saturday;Constitution Day and Citizenship Day;Observance; 
2016-09-18;2016;9;18;Sunday;Air Force Birthday;Observance; 
2016-09-22;2016;9;22;Thursday;September Equinox;Season; 
2016-09-22;2016;9;22;Thursday;Emancipation Day;Local observance;Ohio
2016-09-23;2016;9;23;Friday;Native American Day;Local observance;California
2016-09-25;2016;9;25;Sunday;Gold Star Mother's Day;Observance; 
2016-10-01;2016;10;1;Saturday;Navratri;Hindu Holiday; 
2016-10-03;2016;10;3;Monday;Muharram;Muslim; 
2016-10-03;2016;10;3;Monday;Child Health Day;Observance; 
2016-10-03;2016;10;3;Monday;Rosh Hashana;Jewish holiday; 
2016-10-03;2016;10;3;Monday;Rosh Hashana;State holiday;Texas***
2016-10-04;2016;10;4;Tuesday;Feast of St Francis of Assisi;Christian; 
2016-10-09;2016;10;9;Sunday;Leif Erikson Day;Observance; 
2016-10-09;2016;10;9;Sunday;Chicago Marathon;Sporting event; 
2016-10-10;2016;10;10;Monday;Dussehra;Hindu Holiday; 
2016-10-10;2016;10;10;Monday;Columbus Day;Local observance;Florida, Vermont
2016-10-10;2016;10;10;Monday;Columbus Day;Federal Holiday;All except AK, AR, CA, DE, FL, HI, MI, MN, ND, NM, NV, OR, SD, TX, VT, WA, WY
2016-10-10;2016;10;10;Monday;Native Americans' Day;Local observance;South Dakota
2016-10-10;2016;10;10;Monday;Indigenous People's Day;Local observance;AK, CA**, MN**, NM, VT, WA**
2016-10-12;2016;10;12;Wednesday;Yom Kippur;Jewish holiday; 
2016-10-12;2016;10;12;Wednesday;Yom Kippur;State holiday;Texas***
2016-10-13;2016;10;13;Thursday;Navy Birthday;Observance; 
2016-10-15;2016;10;15;Saturday;White Cane Safety Day;Observance; 
2016-10-15;2016;10;15;Saturday;Sweetest Day;Observance;13 states
2016-10-17;2016;10;17;Monday;First Day of Sukkot;Jewish holiday; 
2016-10-17;2016;10;17;Monday;Boss's Day;Observance; 
2016-10-18;2016;10;18;Tuesday;Alaska Day;State holiday;Alaska
2016-10-23;2016;10;23;Sunday;Last Day of Sukkot;Jewish holiday; 
2016-10-24;2016;10;24;Monday;Shmini Atzeret;Jewish holiday; 
2016-10-25;2016;10;25;Tuesday;Simchat Torah;Jewish holiday; 
2016-10-28;2016;10;28;Friday;Nevada Day;State holiday;Nevada
2016-10-29;2016;10;29;Saturday;Diwali/Deepavali;Observance, Hinduism; 
2016-10-31;2016;10;31;Monday;Halloween;Observance; 
2016-11-01;2016;11;1;Tuesday;All Saints' Day;Christian; 
2016-11-02;2016;11;2;Wednesday;All Souls' Day;Christian; 
2016-11-06;2016;11;6;Sunday;Daylight Saving Time ends;Clock change/Daylight Saving Time; 
2016-11-06;2016;11;6;Sunday;New York City Marathon;Sporting event; 
2016-11-08;2016;11;8;Tuesday;Election Day (General Election);Observance; 
2016-11-08;2016;11;8;Tuesday;Election Day;State holiday;DE, HI, IL, IN, MD, MI, MT, NJ, NY, RI, WV
2016-11-10;2016;11;10;Thursday;Marine Corps Birthday;Observance; 
2016-11-10;2016;11;10;Thursday;Return Day;State holiday;Delaware**
2016-11-11;2016;11;11;Friday;Veterans Day;Federal Holiday; 
2016-11-24;2016;11;24;Thursday;Thanksgiving Day;Federal Holiday; 
2016-11-25;2016;11;25;Friday;State Holiday;State holiday;Georgia
2016-11-25;2016;11;25;Friday;Presidents' Day;State holiday;New Mexico
2016-11-25;2016;11;25;Friday;Lincoln's Birthday/Lincoln's Day;State holiday;Indiana
2016-11-25;2016;11;25;Friday;Day After Thanksgiving;State holiday;20 states
2016-11-25;2016;11;25;Friday;Family Day;State holiday;Nevada
2016-11-25;2016;11;25;Friday;Acadian Day;State holiday;Louisiana
2016-11-25;2016;11;25;Friday;Black Friday;Observance; 
2016-11-25;2016;11;25;Friday;American Indian Heritage Day;State holiday;Maryland
2016-11-27;2016;11;27;Sunday;First Sunday of Advent;Christian; 
2016-11-28;2016;11;28;Monday;Cyber Monday;Observance; 
2016-12-01;2016;12;1;Thursday;Rosa Parks Day;Local observance;Ohio, Oregon
2016-12-06;2016;12;6;Tuesday;St Nicholas Day;Observance; 
2016-12-07;2016;12;7;Wednesday;Pearl Harbor Remembrance Day;Observance; 
2016-12-08;2016;12;8;Thursday;Feast of the Immaculate Conception;Christian; 
2016-12-12;2016;12;12;Monday;The Prophet's Birthday;Muslim; 
2016-12-12;2016;12;12;Monday;Feast of Our Lady of Guadalupe;Christian; 
2016-12-13;2016;12;13;Tuesday;National Guard Birthday;Observance; 
2016-12-15;2016;12;15;Thursday;Bill of Rights Day;Observance; 
2016-12-17;2016;12;17;Saturday;Pan American Aviation Day;Observance; 
2016-12-17;2016;12;17;Saturday;Wright Brothers Day;Observance; 
2016-12-21;2016;12;21;Wednesday;December Solstice;Season; 
2016-12-23;2016;12;23;Friday;Christmas Eve observed;State holiday;KS**, KY, MI, NC, ND, OK, SC, TX, VA**, WI
2016-12-23;2016;12;23;Friday;Washington's Birthday;State holiday;Indiana
2016-12-24;2016;12;24;Saturday;Christmas Eve;State holiday;KS**, KY, MI, NC, ND, OK, SC, TX, VA**, WI
2016-12-24;2016;12;24;Saturday;Christmas Eve;Observance, Christian; 
2016-12-25;2016;12;25;Sunday;Chanukah/Hanukkah (first day);Jewish holiday; 
2016-12-25;2016;12;25;Sunday;Christmas Day;Federal Holiday; 
2016-12-26;2016;12;26;Monday;Kwanzaa (first day);Observance; 
2016-12-26;2016;12;26;Monday;Christmas Day observed;Federal Holiday; 
2016-12-26;2016;12;26;Monday;Day After Christmas Day;State holiday;KS, NC, SC, TX
2016-12-27;2016;12;27;Tuesday;Washington's Birthday;State holiday;Georgia
2016-12-30;2016;12;30;Friday;New Year's Eve observed;State holiday;LA, MI, WI
2016-12-31;2016;12;31;Saturday;New Year's Eve;State holiday;LA, MI, WI
2016-12-31;2016;12;31;Saturday;New Year's Eve;Observance; 
